Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore
2007,1,SW,14,3,Pittsburgh,79,14,Wright St.,58
2007,1,SW,15,7,Indiana,70,10,Gonzaga,57
2007,1,SW,16,2,UCLA,70,15,Weber St.,42
2007,1,NE,17,1,North Carolina,86,16,Eastern Kentucky,65
2007,1,NE,18,8,Marquette,49,9,Michigan St.,61
2007,1,NE,19,5,USC,77,12,Arkansas,60
2007,1,NE,20,4,Texas,79,13,New Mexico St.,67
2007,1,NE,21,6,Vanderbilt,77,11,George Washington,44
2007,1,NE,22,3,Washington St.,70,14,Oral Roberts,54
2007,1,NE,23,7,Boston College,84,10,Texas Tech,75
2007,1,NE,24,2,Georgetown,80,15,Belmont,55
2007,1,SE,25,1,Ohio St.,78,16,Central Connecticut,57
2007,1,SE,26,8,BYU,77,9,Xavier,79
2007,1,SE,27,5,Tennessee,121,12,Long Beach St.,86
2007,1,SE,28,4,Virginia,84,13,Albany,57
2007,1,SE,29,6,Louisville,78,11,Stanford,58
2007,1,SE,30,3,Texas A&M,68,14,Penn,52
2007,1,SE,31,7,Nevada,77,10,Creighton,71
2007,1,SE,32,2,Memphis,73,15,North Texas,58
2007,2,NW,33,1,Florida,74,9,Purdue,67
2007,2,NW,34,4,Maryland,59,5,Butler,62
2007,2,NW,35,3,Oregon,75,11,Winthrop,61
2007,2,NW,36,2,Wisconsin,68,7,UNLV,74
2007,2,SW,37,1,Kansas,88,8,Kentucky,76
2007,2,SW,38,4,Southern Illinois,63,5,Virginia Tech,48
2007,2,SW,39,3,Pittsburgh,84,11,VCU,79
2007,2,SW,40,2,UCLA,54,7,Indiana,49
2007,2,NE,41,1,North Carolina,81,9,Michigan St.,67
2007,2,NE,42,4,Texas,68,5,USC,87
2007,2,NE,43,3,Washington St.,74,6,Vanderbilt,78
2007,2,NE,44,2,Georgetown,62,7,Boston College,55
2007,2,SE,45,1,Ohio St.,78,9,Xavier,71
2007,2,SE,46,4,Virginia,74,5,Tennessee,77
2007,2,SE,47,3,Texas A&M,72,6,Louisville,69
2007,2,SE,48,2,Memphis,78,7,Nevada,62
2007,3,NW,49,1,Florida,65,5,Butler,57
2007,3,NW,50,3,Oregon,76,7,UNLV,72
2007,3,SW,51,1,Kansas,61,4,Southern Illinois,58
2007,3,SW,52,2,UCLA,64,3,Pittsburgh,55
2007,3,NE,53,1,North Carolina,74,5,USC,64
2007,3,NE,54,2,Georgetown,66,6,Vanderbilt,65
2007,3,SE,55,1,Ohio St.,85,5,Tennessee,84
2007,3,SE,56,2,Memphis,65,3,Texas A&M,64
2007,4,NW,57,1,Florida,85,3,Oregon,77
2007,4,SW,58,1,Kansas,55,2,UCLA,68
2007,4,NE,59,1,North Carolina,84,2,Georgetown,96
2007,4,SE,60,1,Ohio St.,92,2,Memphis,76
2007,5,F4,61,1,Florida,76,2,UCLA,66
2007,5,F4,62,1,Ohio St.,67,2,Georgetown,60
2007,6,Champ,63,1,Florida,84,1,Ohio St.,75
2008,PI,PI,-1,16,Mount St. Mary's,69,16,Coppin St.,60
2008,1,NW,1,1,North Carolina,113,16,Mount St. Mary's,74
2008,1,NW,2,8,Indiana,72,9,Arkansas,86
2008,1,NW,3,5,Notre Dame,68,12,George Mason,50
2008,1,NW,4,4,Washington St.,71,13,Winthrop,40
2008,1,NW,5,6,Oklahoma,72,11,Saint Joseph's,64
2008,1,NW,6,3,Louisville,79,14,Boise St.,61
2008,1,NW,7,7,Butler,81,10,South Alabama,61
2008,1,NW,8,2,Tennessee,72,15,American,57
2008,1,SW,9,1,Kansas,85,16,Portland St.,61
2008,1,SW,10,8,UNLV,71,9,Kent St.,58
2008,1,SW,11,5,Clemson,69,12,Villanova,75
2008,1,SW,12,4,Vanderbilt,62,13,Siena,83
2008,1,SW,13,6,USC,67,11,Kansas St.,80
2008,1,SW,14,3,Wisconsin,71,14,Cal St. Fullerton,56
2008,1,SW,15,7,Gonzaga,76,10,Davidson,82
2008,1,SW,16,2,Georgetown,66,15,UMBC,47
2008,1,NE,17,1,Memphis,87,16,UT Arlington,63
2008,1,NE,18,8,Mississippi St.,76,9,Oregon,69
2008,1,NE,19,5,Michigan St.,72,12,Temple,61
2008,1,NE,20,4,Pittsburgh,82,13,Oral Roberts,63
2008,1,NE,21,6,Marquette,74,11,Kentucky,66
2008,1,NE,22,3,Stanford,77,14,Cornell,53
2008,1,NE,23,7,Miami FL,78,10,Saint Mary's,64
2008,1,NE,24,2,Texas,74,15,Austin Peay,54
2008,1,SE,25,1,UCLA,70,16,Mississippi Valley St.,29
2008,1,SE,26,8,BYU,62,9,Texas A&M,67
2008,1,SE,27,5,Drake,99,12,Western Kentucky,101
2008,1,SE,28,4,Connecticut,69,13,San Diego,70
2008,1,SE,29,6,Purdue,90,11,Baylor,79
2008,1,SE,30,3,Xavier,73,14,Georgia,61
2008,1,SE,31,7,West Virginia,75,10,Arizona,65
2008,1,SE,32,2,Duke,71,15,Belmont,70
2008,2,NW,33,1,North Carolina,108,9,Arkansas,77
2008,2,NW,34,4,Washington St.,61,5,Notre Dame,41
2008,2,NW,35,3,Louisville,78,6,Oklahoma,48
2008,2,NW,36,2,Tennessee,76,7,Butler,71
2008,2,SW,37,1,Kansas,75,8,UNLV,56
2008,2,SW,38,12,Villanova,84,13,Siena,72
2008,2,SW,39,3,Wisconsin,72,11,Kansas St.,55
2008,2,SW,40,2,Georgetown,70,10,Davidson,74
2008,2,NE,41,1,Memphis,77,8,Mississippi St.,74
2008,2,NE,42,4,Pittsburgh,54,5,Michigan St.,65
2008,2,NE,43,3,Stanford,82,6,Marquette,81
2008,2,NE,44,2,Texas,75,7,Miami FL,72
2008,2,SE,45,1,UCLA,53,9,Texas A&M,49
2008,2,SE,46,12,Western Kentucky,72,13,San Diego,63
2008,2,SE,47,3,Xavier,85,6,Purdue,78
2008,2,SE,48,2,Duke,67,7,West Virginia,73
2008,3,NW,49,1,North Carolina,68,4,Washington St.,47
2008,3,NW,50,2,Tennessee,60,3,Louisville,79
2008,3,SW,51,1,Kansas,72,12,Villanova,57
2008,3,SW,52,3,Wisconsin,56,10,Davidson,73
2008,3,NE,53,1,Memphis,92,5,Michigan St.,74
2008,3,NE,54,2,Texas,82,3,Stanford,62
2008,3,SE,55,1,UCLA,88,12,Western Kentucky,78
2008,3,SE,56,3,Xavier,79,7,West Virginia,75
2008,4,NW,57,1,North Carolina,83,3,Louisville,73
2008,4,SW,58,1,Kansas,59,10,Davidson,57
2008,4,NE,59,1,Memphis,85,2,Texas,67
2008,4,SE,60,1,UCLA,76,3,Xavier,57
2008,5,F4,61,1,Kansas,84,1,North Carolina,66
2008,5,F4,62,1,Memphis,78,1,UCLA,63
2008,6,Champ,63,1,Kansas,75,1,Memphis,68
2009,PI,PI,-1,16,Morehead St.,58,16,Alabama St.,43
2009,1,NW,1,1,Louisville,74,16,Morehead St.,54
2009,1,NW,2,8,Ohio St.,72,9,Siena,74
2009,1,NW,3,5,Utah,71,12,Arizona,84
2009,1,NW,4,4,Wake Forest,69,13,Cleveland St.,84
2009,1,NW,5,6,West Virginia,60,11,Dayton,68
2009,1,NW,6,3,Kansas,84,14,North Dakota St.,74
2009,1,NW,7,7,Boston College,55,10,USC,72
2009,1,NW,8,2,Michigan St.,77,15,Robert Morris,62
2009,1,SW,9,1,Connecticut,103,16,Chattanooga,47
2009,1,SW,10,8,BYU,66,9,Texas A&M,79
2009,1,SW,11,5,Purdue,61,12,Northern Iowa,56
2009,1,SW,12,4,Washington,71,13,Mississippi St.,58
2009,1,SW,13,6,Marquette,58,11,Utah St.,57
2009,1,SW,14,3,Missouri,78,14,Cornell,59
2009,1,SW,15,7,California,71,10,Maryland,84
2009,1,SW,16,2,Memphis,81,15,Cal St. Northridge,70
2009,1,NE,17,1,Pittsburgh,72,16,East Tennessee St.,62
2009,1,NE,18,8,Oklahoma St.,77,9,Tennessee,75
2009,1,NE,19,5,Florida St.,59,12,Wisconsin,61
2009,1,NE,20,4,Xavier,77,13,Portland St.,59
2009,1,NE,21,6,UCLA,65,11,VCU,64
2009,1,NE,22,3,Villanova,80,14,American,67
2009,1,NE,23,7,Texas,76,10,Minnesota,62
2009,1,NE,24,2,Duke,86,15,Binghamton,62
2009,1,SE,25,1,North Carolina,101,16,Radford,58
2009,1,SE,26,8,LSU,75,9,Butler,71
2009,1,SE,27,5,Illinois,72,12,Western Kentucky,76
2009,1,SE,28,4,Gonzaga,77,13,Akron,64
2009,1,SE,29,6,Arizona St.,66,11,Temple,57
2009,1,SE,30,3,Syracuse,59,14,Stephen F. Austin,44
2009,1,SE,31,7,Clemson,59,10,Michigan,62
2009,1,SE,32,2,Oklahoma,82,15,Morgan St.,54
2009,2,NW,33,1,Louisville,79,9,Siena,72
2009,2,NW,34,12,Arizona,71,13,Cleveland St.,57
2009,2,NW,35,3,Kansas,60,11,Dayton,43
2009,2,NW,36,2,Michigan St.,74,10,USC,69
2009,2,SW,37,1,Connecticut,92,9,Texas A&M,66
2009,2,SW,38,4,Washington,74,5,Purdue,76
2009,2,SW,39,3,Missouri,83,6,Marquette,79
2009,2,SW,40,2,Memphis,89,10,Maryland,70
2009,2,NE,41,1,Pittsburgh,84,8,Oklahoma St.,76
2009,2,NE,42,4,Xavier,60,12,Wisconsin,49
2009,2,NE,43,3,Villanova,89,6,UCLA,69
2009,2,NE,44,2,Duke,74,7,Texas,69
2009,2,SE,45,1,North Carolina,84,8,LSU,70
2009,2,SE,46,4,Gonzaga,83,12,Western Kentucky,81
2009,2,SE,47,3,Syracuse,78,6,Arizona St.,67
2009,2,SE,48,2,Oklahoma,73,10,Michigan,63
2009,3,NW,49,1,Louisville,103,12,Arizona,64
2009,3,NW,50,2,Michigan St.,67,3,Kansas,62
2009,3,SW,51,1,Connecticut,72,5,Purdue,60
2009,3,SW,52,2,Memphis,91,3,Missouri,102
2009,3,NE,53,1,Pittsburgh,60,4,Xavier,55
2009,3,NE,54,2,Duke,54,3,Villanova,77
2009,3,SE,55,1,North Carolina,98,4,Gonzaga,77
2009,3,SE,56,2,Oklahoma,84,3,Syracuse,71
2009,4,NW,57,1,Louisville,52,2,Michigan St.,64
2009,4,SW,58,1,Connecticut,82,3,Missouri,75
2009,4,NE,59,1,Pittsburgh,76,3,Villanova,78
2009,4,SE,60,1,North Carolina,72,2,Oklahoma,60
2009,5,F4,61,1,Connecticut,73,2,Michigan St.,82
2009,5,F4,62,1,North Carolina,83,3,Villanova,69
2009,6,Champ,63,1,North Carolina,89,2,Michigan St.,72
2010,PI,PI,-1,16,Arkansas Pine Bluff,61,16,Winthrop,44
2010,1,NW,1,1,Kansas,90,16,Lehigh,74
2010,1,NW,2,8,UNLV,66,9,Northern Iowa,69
2010,1,NW,3,5,Michigan St.,70,12,New Mexico St.,67
2010,1,NW,4,4,Maryland,89,13,Houston,77
2010,1,NW,5,6,Tennessee,62,11,San Diego St.,59
2010,1,NW,6,3,Georgetown,83,14,Ohio,97
2010,1,NW,7,7,Oklahoma St.,59,10,Georgia Tech,64
2010,1,NW,8,2,Ohio St.,68,15,UC Santa Barbara,51
2010,1,SW,9,1,Syracuse,79,16,Vermont,56
2010,1,SW,10,8,Gonzaga,67,9,Florida St.,60
2010,1,SW,11,5,Butler,77,12,UTEP,59
2010,1,SW,12,4,Vanderbilt,65,13,Murray St.,66
2010,1,SW,13,6,Xavier,65,11,Minnesota,54
2010,1,SW,14,3,Pittsburgh,89,14,Oakland,66
2010,1,SW,15,7,BYU,99,10,Florida,92
2010,1,SW,16,2,Kansas St.,82,15,North Texas,62
2010,1,NE,17,1,Kentucky,100,16,East Tennessee St.,71
2010,1,NE,18,8,Texas,80,9,Wake Forest,81
2010,1,NE,19,5,Temple,65,12,Cornell,78
2010,1,NE,20,4,Wisconsin,53,13,Wofford,49
2010,1,NE,21,6,Marquette,78,11,Washington,80
2010,1,NE,22,3,New Mexico,62,14,Montana,57
2010,1,NE,23,7,Clemson,78,10,Missouri,86
2010,1,NE,24,2,West Virginia,77,15,Morgan St.,50
2010,1,SE,25,1,Duke,73,16,Arkansas Pine Bluff,44
2010,1,SE,26,8,California,77,9,Louisville,62
2010,1,SE,27,5,Texas A&M,69,12,Utah St.,53
2010,1,SE,28,4,Purdue,72,13,Siena,64
2010,1,SE,29,6,Notre Dame,50,11,Old Dominion,51
2010,1,SE,30,3,Baylor,68,14,Sam Houston St.,59
2010,1,SE,31,7,Richmond,71,10,Saint Mary's,80
2010,1,SE,32,2,Villanova,73,15,Robert Morris,70
2010,2,NW,33,1,Kansas,67,9,Northern Iowa,69
2010,2,NW,34,4,Maryland,83,5,Michigan St.,85
2010,2,NW,35,6,Tennessee,83,14,Ohio,68
2010,2,NW,36,2,Ohio St.,75,10,Georgia Tech,66
2010,2,SW,37,1,Syracuse,87,8,Gonzaga,65
2010,2,SW,38,5,Butler,54,13,Murray St.,52
2010,2,SW,39,3,Pittsburgh,68,6,Xavier,71
2010,2,SW,40,2,Kansas St.,84,7,BYU,72
2010,2,NE,41,1,Kentucky,90,9,Wake Forest,60
2010,2,NE,42,4,Wisconsin,69,12,Cornell,87
2010,2,NE,43,3,New Mexico,64,11,Washington,82
2010,2,NE,44,2,West Virginia,68,10,Missouri,59
2010,2,SE,45,1,Duke,68,8,California,53
2010,2,SE,46,4,Purdue,63,5,Texas A&M,61
2010,2,SE,47,3,Baylor,76,11,Old Dominion,68
2010,2,SE,48,2,Villanova,68,10,Saint Mary's,75
2010,3,NW,49,5,Michigan St.,59,9,Northern Iowa,52
2010,3,NW,50,2,Ohio St.,73,6,Tennessee,76
2010,3,SW,51,1,Syracuse,59,5,Butler,63
2010,3,SW,52,2,Kansas St.,101,6,Xavier,96
2010,3,NE,53,1,Kentucky,62,12,Cornell,45
2010,3,NE,54,2,West Virginia,69,11,Washington,56
2010,3,SE,55,1,Duke,70,4,Purdue,57
2010,3,SE,56,3,Baylor,72,10,Saint Mary's,49
2010,4,NW,57,5,Michigan St.,70,6,Tennessee,69
2010,4,SW,58,2,Kansas St.,56,5,Butler,63
2010,4,NE,59,1,Kentucky,66,2,West Virginia,73
2010,4,SE,60,1,Duke,78,3,Baylor,71
2010,5,F4,61,5,Butler,52,5,Michigan St.,50
2010,5,F4,62,1,Duke,78,2,West Virginia,57
2010,6,Champ,63,1,Duke,61,5,Butler,59
2011,PI,PI,-4,16,UTSA,70,16,Alabama St.,61
2011,PI,PI,-3,12,Clemson,70,12,UAB,52
2011,PI,PI,-2,11,VCU,59,11,USC,46
2011,PI,PI,-1,16,UNC Asheville,81,16,Little Rock,77
2011,1,NW,1,1,Ohio St.,75,16,UTSA,46
2011,1,NW,2,8,George Mason,61,9,Villanova,57
2011,1,NW,3,5,West Virginia,84,12,Clemson,76
2011,1,NW,4,4,Kentucky,59,13,Princeton,57
2011,1,NW,5,6,Xavier,55,11,Marquette,66
2011,1,NW,6,3,Syracuse,77,14,Indiana St.,60
2011,1,NW,7,7,Washington,68,10,Georgia,65
2011,1,NW,8,2,North Carolina,102,15,LIU,87
2011,1,SW,9,1,Duke,87,16,Hampton,45
2011,1,SW,10,8,Michigan,75,9,Tennessee,45
2011,1,SW,11,5,Arizona,77,12,Memphis,75
2011,1,SW,12,4,Texas,85,13,Oakland,81
2011,1,SW,13,6,Cincinnati,78,11,Missouri,63
2011,1,SW,14,3,Connecticut,81,14,Bucknell,52
2011,1,SW,15,7,Temple,66,10,Penn St.,64
2011,1,SW,16,2,San Diego St.,68,15,Northern Colorado,50
2011,1,NE,17,1,Kansas,72,16,Boston University,53
2011,1,NE,18,8,UNLV,62,9,Illinois,73
2011,1,NE,19,5,Vanderbilt,66,12,Richmond,69
2011,1,NE,20,4,Louisville,61,13,Morehead St.,62
2011,1,NE,21,6,Georgetown,56,11,VCU,74
2011,1,NE,22,3,Purdue,65,14,Saint Peter's,43
2011,1,NE,23,7,Texas A&M,50,10,Florida St.,57
2011,1,NE,24,2,Notre Dame,69,15,Akron,56
2011,1,SE,25,1,Pittsburgh,74,16,UNC Asheville,51
2011,1,SE,26,8,Butler,60,9,Old Dominion,58
2011,1,SE,27,5,Kansas St.,73,12,Utah St.,68
2011,1,SE,28,4,Wisconsin,72,13,Belmont,58
2011,1,SE,29,6,St. John's,71,11,Gonzaga,86
2011,1,SE,30,3,BYU,74,14,Wofford,66
2011,1,SE,31,7,UCLA,78,10,Michigan St.,76
2011,1,SE,32,2,Florida,79,15,UC Santa Barbara,51
2011,2,NW,33,1,Ohio St.,98,8,George Mason,66
2011,2,NW,34,4,Kentucky,71,5,West Virginia,63
2011,2,NW,35,3,Syracuse,62,11,Marquette,66
2011,2,NW,36,2,North Carolina,86,7,Washington,83
2011,2,SW,37,1,Duke,73,8,Michigan,71
2011,2,SW,38,4,Texas,69,5,Arizona,70
2011,2,SW,39,3,Connecticut,69,6,Cincinnati,58
2011,2,SW,40,2,San Diego St.,71,7,Temple,64
2011,2,NE,41,1,Kansas,73,9,Illinois,59
2011,2,NE,42,12,Richmond,65,13,Morehead St.,48
2011,2,NE,43,3,Purdue,76,11,VCU,94
2011,2,NE,44,2,Notre Dame,57,10,Florida St.,71
2011,2,SE,45,1,Pittsburgh,70,8,Butler,71
2011,2,SE,46,4,Wisconsin,70,5,Kansas St.,65
2011,2,SE,47,3,BYU,89,11,Gonzaga,67
2011,2,SE,48,2,Florida,73,7,UCLA,65
2011,3,NW,49,1,Ohio St.,60,4,Kentucky,62
2011,3,NW,50,2,North Carolina,81,11,Marquette,63
2011,3,SW,51,1,Duke,77,5,Arizona,93
2011,3,SW,52,2,San Diego St.,67,3,Connecticut,74
2011,3,NE,53,1,Kansas,77,12,Richmond,57
2011,3,NE,54,10,Florida St.,71,11,VCU,72
2011,3,SE,55,4,Wisconsin,54,8,Butler,61
2011,3,SE,56,2,Florida,83,3,BYU,74
2011,4,NW,57,2,North Carolina,69,4,Kentucky,76
2011,4,SW,58,3,Connecticut,65,5,Arizona,63
2011,4,NE,59,1,Kansas,61,11,VCU,71
2011,4,SE,60,2,Florida,71,8,Butler,74
2011,5,F4,61,3,Connecticut,56,4,Kentucky,55
2011,5,F4,62,8,Butler,70,11,VCU,62
2011,6,Champ,63,3,Connecticut,53,8,Butler,41
2012,PI,PI,-4,16,Western Kentucky,59,16,Mississippi Valley St.,58
2012,PI,PI,-3,14,BYU,78,14,Iona,72
2012,PI,PI,-2,16,Vermont,71,16,Lamar,59
2012,PI,PI,-1,12,South Florida,65,12,California,54
2012,1,NW,1,1,Kentucky,81,16,Western Kentucky,66
2012,1,NW,2,8,Iowa St.,77,9,Connecticut,64
2012,1,NW,3,5,Wichita St.,59,12,VCU,62
2012,1,NW,4,4,Indiana,79,13,New Mexico St.,66
2012,1,NW,5,6,UNLV,64,11,Colorado,68
2012,1,NW,6,3,Baylor,68,14,South Dakota St.,60
2012,1,NW,7,7,Notre Dame,63,10,Xavier,67
2012,1,NW,8,2,Duke,70,15,Lehigh,75
2012,1,SW,9,1,Michigan St.,89,16,LIU,67
2012,1,SW,10,8,Memphis,54,9,Saint Louis,61
2012,1,SW,11,5,New Mexico,75,12,Long Beach St.,68
2012,1,SW,12,4,Louisville,69,13,Davidson,62
2012,1,SW,13,6,Murray St.,58,11,Colorado St.,41
2012,1,SW,14,3,Marquette,88,14,BYU,68
2012,1,SW,15,7,Florida,71,10,Virginia,45
2012,1,SW,16,2,Missouri,84,15,Norfolk St.,86
2012,1,NE,17,1,Syracuse,72,16,UNC Asheville,65
2012,1,NE,18,8,Kansas St.,70,9,Southern Miss,64
2012,1,NE,19,5,Vanderbilt,79,12,Harvard,70
2012,1,NE,20,4,Wisconsin,73,13,Montana,49
2012,1,NE,21,6,Cincinnati,65,11,Texas,59
2012,1,NE,22,3,Florida St.,66,14,St. Bonaventure,63
2012,1,NE,23,7,Gonzaga,77,10,West Virginia,54
2012,1,NE,24,2,Ohio St.,78,15,Loyola MD,59
2012,1,SE,25,1,North Carolina,77,16,Vermont,58
2012,1,SE,26,8,Creighton,58,9,Alabama,57
2012,1,SE,27,5,Temple,44,12,South Florida,58
2012,1,SE,28,4,Michigan,60,13,Ohio,65
2012,1,SE,29,6,San Diego St.,65,11,North Carolina St.,79
2012,1,SE,30,3,Georgetown,74,14,Belmont,59
2012,1,SE,31,7,Saint Mary's,69,10,Purdue,72
2012,1,SE,32,2,Kansas,65,15,Detroit,50
2012,2,NW,33,1,Kentucky,87,8,Iowa St.,71
2012,2,NW,34,4,Indiana,63,12,VCU,61
2012,2,NW,35,3,Baylor,80,11,Colorado,63
2012,2,NW,36,10,Xavier,70,15,Lehigh,58
2012,2,SW,37,1,Michigan St.,65,9,Saint Louis,61
2012,2,SW,38,4,Louisville,59,5,New Mexico,56
2012,2,SW,39,3,Marquette,62,6,Murray St.,53
2012,2,SW,40,7,Florida,84,15,Norfolk St.,50
2012,2,NE,41,1,Syracuse,75,8,Kansas St.,59
2012,2,NE,42,4,Wisconsin,60,5,Vanderbilt,57
2012,2,NE,43,3,Florida St.,56,6,Cincinnati,62
2012,2,NE,44,2,Ohio St.,73,7,Gonzaga,66
2012,2,SE,45,1,North Carolina,87,8,Creighton,73
2012,2,SE,46,12,South Florida,56,13,Ohio,62
2012,2,SE,47,3,Georgetown,63,11,North Carolina St.,66
2012,2,SE,48,2,Kansas,63,10,Purdue,60
2012,3,NW,49,1,Kentucky,102,4,Indiana,90
2012,3,NW,50,3,Baylor,75,10,Xavier,70
2012,3,SW,51,1,Michigan St.,44,4,Louisville,57
2012,3,SW,52,3,Marquette,58,7,Florida,68
2012,3,NE,53,1,Syracuse,64,4,Wisconsin,63
2012,3,NE,54,2,Ohio St.,81,6,Cincinnati,66
2012,3,SE,55,1,North Carolina,73,13,Ohio,65
2012,3,SE,56,2,Kansas,60,11,North Carolina St.,57
2012,4,NW,57,1,Kentucky,82,3,Baylor,70
2012,4,SW,58,4,Louisville,72,7,Florida,68
2012,4,NE,59,1,Syracuse,70,2,Ohio St.,77
2012,4,SE,60,1,North Carolina,67,2,Kansas,80
2012,5,F4,61,1,Kentucky,69,4,Louisville,61
2012,5,F4,62,2,Kansas,64,2,Ohio St.,62
2012,6,Champ,63,1,Kentucky,67,2,Kansas,59
2013,PI,PI,-4,16,North Carolina A&T,73,16,Liberty,72
2013,PI,PI,-3,11,Saint Mary's,67,11,Middle Tennessee,54
2013,PI,PI,-2,16,James Madison,68,16,LIU,55
2013,PI,PI,-1,13,La Salle,80,13,Boise St.,71
2013,1,NW,1,1,Louisville,79,16,North Carolina A&T,48
2013,1,NW,2,8,Colorado St.,84,9,Missouri,72
2013,1,NW,3,5,Oklahoma St.,55,12,Oregon,68
2013,1,NW,4,4,Saint Louis,64,13,New Mexico St.,44
2013,1,NW,5,6,Memphis,54,11,Saint Mary's,52
2013,1,NW,6,3,Michigan St.,65,14,Valparaiso,54
2013,1,NW,7,7,Creighton,67,10,Cincinnati,63
2013,1,NW,8,2,Duke,73,15,Albany,61
2013,1,SW,9,1,Gonzaga,64,16,Southern,58
2013,1,SW,10,8,Pittsburgh,55,9,Wichita St.,73
2013,1,SW,11,5,Wisconsin,46,12,Mississippi,57
2013,1,SW,12,4,Kansas St.,61,13,La Salle,63
2013,1,SW,13,6,Arizona,81,11,Belmont,64
2013,1,SW,14,3,New Mexico,62,14,Harvard,68
2013,1,SW,15,7,Notre Dame,58,10,Iowa St.,76
2013,1,SW,16,2,Ohio St.,95,15,Iona,70
2013,1,NE,17,1,Kansas,64,16,Western Kentucky,57
2013,1,NE,18,8,North Carolina,78,9,Villanova,71
2013,1,NE,19,5,VCU,88,12,Akron,42
2013,1,NE,20,4,Michigan,71,13,South Dakota St.,56
2013,1,NE,21,6,UCLA,63,11,Minnesota,83
2013,1,NE,22,3,Florida,79,14,Northwestern St.,47
2013,1,NE,23,7,San Diego St.,70,10,Oklahoma,55
2013,1,NE,24,2,Georgetown,68,15,Florida Gulf Coast,78
2013,1,SE,25,1,Indiana,83,16,James Madison,62
2013,1,SE,26,8,North Carolina St.,72,9,Temple,76
2013,1,SE,27,5,UNLV,61,12,California,64
2013,1,SE,28,4,Syracuse,81,13,Montana,34
2013,1,SE,29,6,Butler,68,11,Bucknell,56
2013,1,SE,30,3,Marquette,59,14,Davidson,58
2013,1,SE,31,7,Illinois,57,10,Colorado,49
2013,1,SE,32,2,Miami FL,78,15,Pacific,49
2013,2,NW,33,1,Louisville,82,8,Colorado St.,56
2013,2,NW,34,4,Saint Louis,57,12,Oregon,74
2013,2,NW,35,3,Michigan St.,70,6,Memphis,48
2013,2,NW,36,2,Duke,66,7,Creighton,50
2013,2,SW,37,1,Gonzaga,70,9,Wichita St.,76
2013,2,SW,38,12,Mississippi,74,13,La Salle,76
2013,2,SW,39,6,Arizona,74,14,Harvard,51
2013,2,SW,40,2,Ohio St.,78,10,Iowa St.,75
2013,2,NE,41,1,Kansas,70,8,North Carolina,58
2013,2,NE,42,4,Michigan,78,5,VCU,53
2013,2,NE,43,3,Florida,78,11,Minnesota,64
2013,2,NE,44,7,San Diego St.,71,15,Florida Gulf Coast,81
2013,2,SE,45,1,Indiana,58,9,Temple,52
2013,2,SE,46,4,Syracuse,66,12,California,60
2013,2,SE,47,3,Marquette,74,6,Butler,72
2013,2,SE,48,2,Miami FL,63,7,Illinois,59
2013,3,NW,49,1,Louisville,77,12,Oregon,69
2013,3,NW,50,2,Duke,71,3,Michigan St.,61
2013,3,SW,51,9,Wichita St.,72,13,La Salle,58
2013,3,SW,52,2,Ohio St.,73,6,Arizona,70
2013,3,NE,53,1,Kansas,85,4,Michigan,87
2013,3,NE,54,3,Florida,62,15,Florida Gulf Coast,50
2013,3,SE,55,1,Indiana,50,4,Syracuse,61
2013,3,SE,56,2,Miami FL,61,3,Marquette,71
2013,4,NW,57,1,Louisville,85,2,Duke,63
2013,4,SW,58,2,Ohio St.,66,9,Wichita St.,70
2013,4,NE,59,3,Florida,59,4,Michigan,79
2013,4,SE,60,3,Marquette,39,4,Syracuse,55
2013,5,F4,61,1,Louisville,72,9,Wichita St.,68
2013,5,F4,62,4,Michigan,61,4,Syracuse,56
2013,6,Champ,63,1,Louisville,82,4,Michigan,76
2014,PI,PI,-4,16,Albany,71,16,Mount St. Mary's,64
2014,PI,PI,-3,12,North Carolina St.,74,12,Xavier,59
2014,PI,PI,-2,16,Cal Poly,81,16,Texas Southern,69
2014,PI,PI,-1,11,Tennessee,78,11,Iowa,65
2014,1,NW,1,1,Florida,67,16,Albany,55
2014,1,NW,2,8,Colorado,48,9,Pittsburgh,77
2014,1,NW,3,5,VCU,75,12,Stephen F. Austin,77
2014,1,NW,4,4,UCLA,76,13,Tulsa,59
2014,1,NW,5,6,Ohio St.,59,11,Dayton,60
2014,1,NW,6,3,Syracuse,77,14,Western Michigan,53
2014,1,NW,7,7,New Mexico,53,10,Stanford,58
2014,1,NW,8,2,Kansas,80,15,Eastern Kentucky,69
2014,1,SW,9,1,Virginia,70,16,Coastal Carolina,59
2014,1,SW,10,8,Memphis,71,9,George Washington,66
2014,1,SW,11,5,Cincinnati,57,12,Harvard,61
2014,1,SW,12,4,Michigan St.,93,13,Delaware,78
2014,1,SW,13,6,North Carolina,79,11,Providence,77
2014,1,SW,14,3,Iowa St.,93,14,North Carolina Central,75
2014,1,SW,15,7,Connecticut,89,10,Saint Joseph's,81
2014,1,SW,16,2,Villanova,73,15,Milwaukee,53
2014,1,NE,17,1,Arizona,68,16,Weber St.,59
2014,1,NE,18,8,Gonzaga,85,9,Oklahoma St.,77
2014,1,NE,19,5,Oklahoma,75,12,North Dakota St.,80
2014,1,NE,20,4,San Diego St.,73,13,New Mexico St.,69
2014,1,NE,21,6,Baylor,74,11,Nebraska,60
2014,1,NE,22,3,Creighton,76,14,Lafayette,66
