,Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,PFSeed,PFTeam,PFScore,PUSeed,PUTeam,PUScore,Team_x,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,BPIO_x,BPID_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Team_y,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,BPIO_y,BPID_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y
216,2011,1,SE,28,4,Wisconsin,72,13,Belmont,58,4,Wisconsin,72,13,Belmont,58,Wisconsin,B10,25.84,122.3,96.5,56.9,10.81,110.0,99.2,3.7,12.2,25.0,9.0,67.9,58.6,9.35,9.42,4.24,14.52,18.77,0.2889492753623188,Belmont,ASun,18.48,112.6,94.1,68.4,-4.71,100.5,105.2,9.1,4.4,30.0,5.0,79.7,62.2,17.49,-4.42,9.39,3.68,13.07,-0.1293402777777777
217,2011,1,SE,29,6,St. John's,71,11,Gonzaga,86,6,St. John's,71,11,Gonzaga,86,St. John's,BE,15.87,111.2,95.3,66.0,10.98,110.0,99.0,4.0,4.7,21.0,12.0,70.1,67.0,3.09,10.01,6.41,6.69,13.1,-0.3849206349206349,Gonzaga,WCC,16.45,112.1,95.6,66.1,3.82,106.4,102.6,7.9,2.4,25.0,10.0,76.7,65.9,10.77,4.01,8.59,5.27,13.86,0.2361111111111111
218,2011,1,SE,30,3,BYU,74,14,Wofford,66,3,BYU,74,14,Wofford,66,BYU,MWC,23.22,117.5,94.3,70.2,7.04,106.8,99.8,13.2,0.8,32.0,5.0,81.4,67.9,13.51,5.76,15.83,2.82,18.65,-0.3757716049382716,Wofford,SC,8.17,112.3,104.2,63.2,-0.59,104.0,104.6,4.7,0.6,21.0,13.0,73.6,68.0,5.56,-1.21,4.08,0.27,4.35,-0.1847222222222221
219,2011,1,SE,31,7,UCLA,78,10,Michigan St.,76,7,UCLA,78,10,Michigan St.,76,UCLA,P10,13.57,108.7,95.1,65.5,6.92,107.3,100.4,3.3,2.7,23.0,11.0,70.1,66.3,3.76,7.93,5.03,6.67,11.7,0.423076923076923,Michigan St.,B10,15.08,109.5,94.4,65.0,13.7,111.0,97.3,4.6,5.0,19.0,15.0,68.8,66.6,2.21,11.67,6.14,7.56,13.7,0.3840996168582376
220,2011,1,SE,32,2,Florida,79,15,UC Santa Barbara,51,2,Florida,79,15,UC Santa Barbara,51,Florida,SEC,20.61,115.8,95.2,62.5,7.73,106.8,99.1,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,0.519927536231884,UC Santa Barbara,BW,3.15,103.7,100.5,64.1,0.29,104.1,103.9,-1.3,2.3,18.0,14.0,67.8,65.8,2.03,0.12,-1.32,2.53,1.22,-0.1759259259259259
221,2011,2,NW,33,1,Ohio St.,98,8,George Mason,66,1,Ohio St.,98,8,George Mason,66,Ohio St.,B10,33.47,125.0,91.5,63.8,8.82,108.9,100.0,11.4,10.4,34.0,3.0,77.1,59.7,17.46,8.38,13.39,12.45,25.84,-0.1987433862433862,George Mason,CAA,18.3,114.1,95.8,64.5,2.06,105.0,103.0,5.5,5.6,27.0,7.0,72.8,62.5,10.29,1.37,6.01,5.65,11.66,0.4537037037037037
222,2011,2,NW,34,4,Kentucky,71,5,West Virginia,63,4,Kentucky,71,5,West Virginia,63,Kentucky,SEC,25.82,117.8,92.0,65.0,9.81,108.4,98.5,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,0.5150462962962964,West Virginia,BE,20.11,114.9,94.8,62.5,12.7,111.0,98.3,4.5,8.4,21.0,12.0,69.8,64.7,5.12,11.03,5.64,10.51,16.15,0.1760620915032679
223,2011,2,NW,35,3,Syracuse,62,11,Marquette,66,3,Syracuse,62,11,Marquette,66,Syracuse,BE,22.49,114.9,92.4,64.6,9.03,108.3,99.3,7.2,7.3,27.0,8.0,73.4,63.3,10.06,8.79,9.39,9.45,18.85,0.3462643678160919,Marquette,BE,18.14,115.5,97.3,66.2,11.06,109.4,98.4,8.1,3.0,22.0,15.0,75.2,68.8,6.38,8.51,10.23,4.66,14.89,-0.1158854166666666
224,2011,2,NW,36,2,North Carolina,86,7,Washington,83,2,North Carolina,86,7,Washington,83,North Carolina,ACC,22.18,111.8,89.6,70.6,11.14,109.9,98.8,11.2,4.2,29.0,8.0,77.5,68.8,8.73,10.15,13.0,5.87,18.87,0.2683080808080808,Washington,P10,21.69,117.7,96.0,69.9,7.21,106.9,99.7,13.7,-0.2,24.0,11.0,83.1,70.7,12.37,7.74,18.29,1.83,20.12,-0.091540404040404
225,2011,2,SW,37,1,Duke,73,8,Michigan,71,1,Duke,73,8,Michigan,71,Duke,ACC,28.42,119.7,91.3,68.6,8.43,107.3,98.9,13.7,5.3,32.0,5.0,80.9,64.7,16.19,8.32,16.55,7.95,24.51,0.1589052287581699,Michigan,B10,17.69,112.8,95.1,61.5,12.0,110.7,98.7,1.4,7.7,21.0,14.0,66.5,62.5,4.03,10.68,3.14,11.07,14.21,0.4873737373737374
226,2011,2,SW,38,4,Texas,69,5,Arizona,70,4,Texas,69,5,Arizona,70,Texas,B12,25.93,115.5,89.6,65.5,7.61,107.5,99.9,8.0,8.1,28.0,8.0,75.0,62.2,12.86,7.96,9.52,11.3,20.82,-0.0802469135802469,Arizona,P10,19.65,117.4,97.8,65.3,7.69,107.7,100.0,9.7,3.0,30.0,8.0,76.4,67.9,8.55,7.99,11.12,5.42,16.54,-0.1536458333333333
227,2011,2,SW,39,3,Connecticut,69,6,Cincinnati,58,3,Connecticut,69,6,Cincinnati,58,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259,Cincinnati,BE,19.41,111.1,91.7,62.6,6.23,106.8,100.6,2.1,8.8,26.0,9.0,68.9,59.6,9.31,6.1,3.69,11.72,15.41,-0.3191425120772946
228,2011,2,SW,40,2,San Diego St.,71,7,Temple,64,2,San Diego St.,71,7,Temple,64,San Diego St.,MWC,24.98,114.1,89.1,62.3,7.48,107.6,100.1,6.6,9.0,34.0,3.0,71.9,59.2,12.65,6.36,5.28,12.68,17.96,-0.3379629629629628,Temple,A10,16.84,110.5,93.7,64.2,4.04,105.5,101.5,4.1,6.6,26.0,8.0,70.6,62.5,8.12,4.23,3.97,8.38,12.35,0.0042270531400965
229,2011,2,NE,41,1,Kansas,73,9,Illinois,59,1,Kansas,73,9,Illinois,59,Kansas,B12,28.38,118.9,90.6,68.4,7.75,108.2,100.5,13.3,6.5,35.0,3.0,81.2,64.7,16.47,7.62,15.48,8.62,24.1,-0.0087301587301587,Illinois,B10,20.14,113.3,93.1,64.8,12.29,110.6,98.3,6.4,6.1,20.0,14.0,71.0,65.4,5.62,11.11,7.98,8.74,16.72,-0.3269927536231884
230,2011,2,NE,42,12,Richmond,65,13,Morehead St.,48,12,Richmond,65,13,Morehead St.,48,Richmond,A10,16.01,112.6,96.5,62.1,3.11,104.8,101.7,2.8,7.4,29.0,8.0,69.6,61.2,8.43,2.79,2.85,8.38,11.23,0.3289930555555556,Morehead St.,OVC,7.01,105.6,98.6,63.4,-2.89,102.2,105.1,-0.1,5.1,25.0,10.0,68.9,61.8,7.14,-3.13,-1.68,4.49,2.81,0.5231481481481483
231,2011,2,NE,43,3,Purdue,76,11,VCU,94,3,Purdue,76,11,VCU,94,Purdue,B10,24.79,115.9,91.1,66.0,10.16,108.8,98.7,7.1,9.1,26.0,8.0,72.5,61.9,10.68,8.69,9.34,10.02,19.36,-0.2888374485596707,VCU,CAA,13.49,112.0,98.5,65.6,4.79,105.8,101.0,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,-0.089781746031746
232,2011,2,NE,44,2,Notre Dame,57,10,Florida St.,71,2,Notre Dame,57,10,Florida St.,71,Notre Dame,BE,23.25,120.9,97.7,63.1,9.92,108.2,98.3,9.8,4.2,27.0,7.0,75.2,65.5,9.74,8.43,11.1,7.07,18.17,-0.1689814814814815,Florida St.,ACC,16.76,104.5,87.7,66.7,7.01,107.1,100.1,2.3,8.3,23.0,11.0,69.1,62.0,7.03,6.45,3.52,9.97,13.48,0.0873015873015873
233,2011,2,SE,45,1,Pittsburgh,70,8,Butler,71,1,Pittsburgh,70,8,Butler,71,Pittsburgh,BE,27.08,120.6,93.5,61.8,8.17,107.6,99.4,8.8,9.4,28.0,6.0,73.9,61.0,12.97,7.85,9.54,11.28,20.82,-0.5098684210526315,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963
234,2011,2,SE,46,4,Wisconsin,70,5,Kansas St.,65,4,Wisconsin,70,5,Kansas St.,65,Wisconsin,B10,25.84,122.3,96.5,56.9,10.81,110.0,99.2,3.7,12.2,25.0,9.0,67.9,58.6,9.35,9.42,4.24,14.52,18.77,0.2889492753623188,Kansas St.,B12,17.42,111.1,93.6,66.4,9.23,108.5,99.3,5.8,5.1,23.0,11.0,72.9,66.1,6.71,8.41,7.55,7.04,14.59,-0.0777777777777777
235,2011,2,SE,47,3,BYU,89,11,Gonzaga,67,3,BYU,89,11,Gonzaga,67,BYU,MWC,23.22,117.5,94.3,70.2,7.04,106.8,99.8,13.2,0.8,32.0,5.0,81.4,67.9,13.51,5.76,15.83,2.82,18.65,-0.3757716049382716,Gonzaga,WCC,16.45,112.1,95.6,66.1,3.82,106.4,102.6,7.9,2.4,25.0,10.0,76.7,65.9,10.77,4.01,8.59,5.27,13.86,0.2361111111111111
236,2011,2,SE,48,2,Florida,73,7,UCLA,65,2,Florida,73,7,UCLA,65,Florida,SEC,20.61,115.8,95.2,62.5,7.73,106.8,99.1,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,0.519927536231884,UCLA,P10,13.57,108.7,95.1,65.5,6.92,107.3,100.4,3.3,2.7,23.0,11.0,70.1,66.3,3.76,7.93,5.03,6.67,11.7,0.423076923076923
237,2011,3,NW,49,1,Ohio St.,60,4,Kentucky,62,1,Ohio St.,60,4,Kentucky,62,Ohio St.,B10,33.47,125.0,91.5,63.8,8.82,108.9,100.0,11.4,10.4,34.0,3.0,77.1,59.7,17.46,8.38,13.39,12.45,25.84,-0.1987433862433862,Kentucky,SEC,25.82,117.8,92.0,65.0,9.81,108.4,98.5,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,0.5150462962962964
238,2011,3,NW,50,2,North Carolina,81,11,Marquette,63,2,North Carolina,81,11,Marquette,63,North Carolina,ACC,22.18,111.8,89.6,70.6,11.14,109.9,98.8,11.2,4.2,29.0,8.0,77.5,68.8,8.73,10.15,13.0,5.87,18.87,0.2683080808080808,Marquette,BE,18.14,115.5,97.3,66.2,11.06,109.4,98.4,8.1,3.0,22.0,15.0,75.2,68.8,6.38,8.51,10.23,4.66,14.89,-0.1158854166666666
239,2011,3,SW,51,1,Duke,77,5,Arizona,93,1,Duke,77,5,Arizona,93,Duke,ACC,28.42,119.7,91.3,68.6,8.43,107.3,98.9,13.7,5.3,32.0,5.0,80.9,64.7,16.19,8.32,16.55,7.95,24.51,0.1589052287581699,Arizona,P10,19.65,117.4,97.8,65.3,7.69,107.7,100.0,9.7,3.0,30.0,8.0,76.4,67.9,8.55,7.99,11.12,5.42,16.54,-0.1536458333333333
240,2011,3,SW,52,2,San Diego St.,67,3,Connecticut,74,2,San Diego St.,67,3,Connecticut,74,San Diego St.,MWC,24.98,114.1,89.1,62.3,7.48,107.6,100.1,6.6,9.0,34.0,3.0,71.9,59.2,12.65,6.36,5.28,12.68,17.96,-0.3379629629629628,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259
241,2011,3,NE,53,1,Kansas,77,12,Richmond,57,1,Kansas,77,12,Richmond,57,Kansas,B12,28.38,118.9,90.6,68.4,7.75,108.2,100.5,13.3,6.5,35.0,3.0,81.2,64.7,16.47,7.62,15.48,8.62,24.1,-0.0087301587301587,Richmond,A10,16.01,112.6,96.5,62.1,3.11,104.8,101.7,2.8,7.4,29.0,8.0,69.6,61.2,8.43,2.79,2.85,8.38,11.23,0.3289930555555556
242,2011,3,NE,54,10,Florida St.,71,11,VCU,72,10,Florida St.,71,11,VCU,72,Florida St.,ACC,16.76,104.5,87.7,66.7,7.01,107.1,100.1,2.3,8.3,23.0,11.0,69.1,62.0,7.03,6.45,3.52,9.97,13.48,0.0873015873015873,VCU,CAA,13.49,112.0,98.5,65.6,4.79,105.8,101.0,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,-0.089781746031746
243,2011,3,SE,55,4,Wisconsin,54,8,Butler,61,4,Wisconsin,54,8,Butler,61,Wisconsin,B10,25.84,122.3,96.5,56.9,10.81,110.0,99.2,3.7,12.2,25.0,9.0,67.9,58.6,9.35,9.42,4.24,14.52,18.77,0.2889492753623188,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963
244,2011,3,SE,56,2,Florida,83,3,BYU,74,2,Florida,83,3,BYU,74,Florida,SEC,20.61,115.8,95.2,62.5,7.73,106.8,99.1,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,0.519927536231884,BYU,MWC,23.22,117.5,94.3,70.2,7.04,106.8,99.8,13.2,0.8,32.0,5.0,81.4,67.9,13.51,5.76,15.83,2.82,18.65,-0.3757716049382716
245,2011,4,NW,57,2,North Carolina,69,4,Kentucky,76,2,North Carolina,69,4,Kentucky,76,North Carolina,ACC,22.18,111.8,89.6,70.6,11.14,109.9,98.8,11.2,4.2,29.0,8.0,77.5,68.8,8.73,10.15,13.0,5.87,18.87,0.2683080808080808,Kentucky,SEC,25.82,117.8,92.0,65.0,9.81,108.4,98.5,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,0.5150462962962964
246,2011,4,SW,58,3,Connecticut,65,5,Arizona,63,3,Connecticut,65,5,Arizona,63,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259,Arizona,P10,19.65,117.4,97.8,65.3,7.69,107.7,100.0,9.7,3.0,30.0,8.0,76.4,67.9,8.55,7.99,11.12,5.42,16.54,-0.1536458333333333
247,2011,4,NE,59,1,Kansas,61,11,VCU,71,1,Kansas,61,11,VCU,71,Kansas,B12,28.38,118.9,90.6,68.4,7.75,108.2,100.5,13.3,6.5,35.0,3.0,81.2,64.7,16.47,7.62,15.48,8.62,24.1,-0.0087301587301587,VCU,CAA,13.49,112.0,98.5,65.6,4.79,105.8,101.0,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,-0.089781746031746
248,2011,4,SE,60,2,Florida,71,8,Butler,74,2,Florida,71,8,Butler,74,Florida,SEC,20.61,115.8,95.2,62.5,7.73,106.8,99.1,8.6,6.5,29.0,8.0,72.1,63.4,8.7,7.57,7.74,8.53,16.27,0.519927536231884,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963
249,2011,5,F4,61,3,Connecticut,56,4,Kentucky,55,3,Connecticut,56,4,Kentucky,55,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259,Kentucky,SEC,25.82,117.8,92.0,65.0,9.81,108.4,98.5,8.7,7.8,29.0,9.0,74.9,63.5,11.39,8.91,10.67,9.64,20.3,0.5150462962962964
250,2011,5,F4,62,8,Butler,70,11,VCU,62,8,Butler,70,11,VCU,62,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963,VCU,CAA,13.49,112.0,98.5,65.6,4.79,105.8,101.0,6.6,1.6,28.0,12.0,71.6,66.8,4.78,3.78,6.2,2.36,8.56,-0.089781746031746
251,2011,6,Champ,63,3,Connecticut,53,8,Butler,41,3,Connecticut,53,8,Butler,41,Connecticut,BE,23.93,115.8,91.9,64.5,12.78,110.1,97.4,6.8,5.0,32.0,9.0,72.4,64.9,7.51,10.44,9.23,8.72,17.95,0.4884259259259259,Butler,Horz,16.46,112.3,95.9,63.5,6.11,106.4,100.3,5.0,5.2,28.0,10.0,71.2,64.1,7.11,5.02,5.06,6.48,11.53,0.7087962962962963
252,2012,1,NW,1,1,Kentucky,81,16,Western Kentucky,66,1,Kentucky,81,16,Western Kentucky,66,Kentucky,SEC,32.59,122.2,89.6,65.4,7.99,106.8,98.8,11.9,8.2,38.0,2.0,77.4,60.6,16.8,7.93,13.97,10.75,24.73,0.5150462962962964,Western Kentucky,SB,-2.67,97.8,100.5,67.9,-0.0,102.3,102.3,-2.6,-1.3,16.0,19.0,64.9,68.1,-3.17,0.51,-1.68,-0.98,-2.66,0.2806712962962963
253,2012,1,NW,2,8,Iowa St.,77,9,Connecticut,64,8,Iowa St.,77,9,Connecticut,64,Iowa St.,B12,16.69,113.9,97.2,65.8,7.22,107.0,99.8,7.2,2.6,23.0,11.0,73.2,67.2,6.0,7.32,8.91,4.41,13.32,-0.1436403508771929,Connecticut,BE,14.53,111.3,96.8,63.0,8.25,107.3,99.1,4.3,5.2,20.0,14.0,68.7,64.5,4.21,8.07,5.05,7.23,12.27,0.4884259259259259
254,2012,1,NW,3,5,Wichita St.,59,12,VCU,62,5,Wichita St.,59,12,VCU,62,Wichita St.,MVC,22.36,116.1,93.8,65.7,3.97,105.1,101.2,8.9,5.3,27.0,6.0,77.1,62.4,14.7,3.8,10.64,6.79,17.42,0.0511363636363636,VCU,CAA,13.45,106.9,93.5,65.0,0.53,101.9,101.4,2.7,5.5,29.0,7.0,68.0,59.8,8.17,0.63,2.74,6.05,8.79,-0.089781746031746
255,2012,1,NW,4,4,Indiana,79,13,New Mexico St.,66,4,Indiana,79,13,New Mexico St.,66,Indiana,B10,22.55,120.2,97.6,66.7,8.41,107.4,99.0,12.1,3.2,27.0,9.0,77.3,66.4,10.83,7.8,14.53,4.1,18.63,-0.1283333333333333,New Mexico St.,WAC,11.22,109.3,98.1,69.4,-0.88,103.4,104.3,8.3,-1.6,26.0,10.0,78.1,68.3,9.81,0.08,9.12,-0.39,8.73,-0.2532407407407407
256,2012,1,NW,5,6,UNLV,64,11,Colorado,68,6,UNLV,64,11,Colorado,68,UNLV,MWC,14.97,109.2,94.2,68.7,3.54,104.5,100.9,8.9,1.2,26.0,9.0,76.3,65.9,10.4,4.37,11.33,2.23,13.55,0.0342592592592592,Colorado,P12,8.89,104.8,95.9,65.1,5.35,105.7,100.4,1.3,3.7,24.0,12.0,67.5,63.0,4.44,5.73,2.06,5.85,7.91,-0.2857142857142857
257,2012,1,NW,6,3,Baylor,68,14,South Dakota St.,60,3,Baylor,68,14,South Dakota St.,60,Baylor,B12,21.29,116.0,94.7,65.6,9.61,108.1,98.5,8.9,3.8,30.0,8.0,74.7,65.3,9.37,8.03,10.2,6.34,16.54,0.1124999999999999,South Dakota St.,Sum,11.62,113.7,102.1,64.8,-1.92,103.2,105.1,7.0,-0.3,27.0,8.0,76.8,66.5,10.29,-1.87,7.0,0.34,7.34,-0.3628472222222222
258,2012,1,NW,7,7,Notre Dame,63,10,Xavier,67,7,Notre Dame,63,10,Xavier,67,Notre Dame,BE,14.22,110.9,96.7,60.2,6.94,106.4,99.4,1.4,6.2,22.0,12.0,66.4,61.7,4.71,6.47,2.42,8.76,11.18,-0.1689814814814815,Xavier,A10,12.59,108.7,96.1,66.4,7.24,107.4,100.1,5.2,2.8,23.0,13.0,70.6,67.3,3.36,6.22,5.95,3.64,9.59,0.1358333333333333
259,2012,1,NW,8,2,Duke,70,15,Lehigh,75,2,Duke,70,15,Lehigh,75,Duke,ACC,19.7,117.7,98.0,66.4,8.18,107.3,99.1,12.2,2.6,27.0,7.0,77.3,68.6,8.65,8.4,13.75,3.3,17.05,0.1589052287581699,Lehigh,Pat,9.29,108.6,99.3,67.6,-5.57,100.3,105.8,6.1,-0.1,27.0,8.0,75.7,65.4,10.29,-5.14,5.63,-1.37,4.27,0.2239583333333333
260,2012,1,SW,9,1,Michigan St.,89,16,LIU,67,1,Michigan St.,89,16,LIU,67,Michigan St.,B10,27.87,114.7,86.9,64.3,10.21,108.6,98.4,7.7,9.9,29.0,8.0,71.6,59.3,12.32,9.82,8.73,12.58,21.32,0.3840996168582376,LIU,NEC,0.75,108.7,107.9,73.4,-5.25,99.8,105.0,10.0,-9.0,25.0,9.0,81.4,77.7,3.76,-5.1,11.38,-12.71,-1.34,-0.1157407407407407
261,2012,1,SW,10,8,Memphis,54,9,Saint Louis,61,8,Memphis,54,9,Saint Louis,61,Memphis,CUSA,21.9,114.2,92.3,67.5,5.1,104.9,99.8,9.5,5.1,26.0,9.0,74.7,63.1,11.6,5.26,11.14,5.72,16.86,0.0543981481481481,Saint Louis,A10,21.2,111.9,90.7,61.9,4.36,105.0,100.6,1.6,10.4,26.0,8.0,68.7,57.6,11.06,4.06,2.48,12.67,15.15,-0.1475694444444444
262,2012,1,SW,11,5,New Mexico,75,12,Long Beach St.,68,5,New Mexico,75,12,Long Beach St.,68,New Mexico,MWC,19.45,110.8,91.4,65.5,2.65,103.9,101.3,6.4,7.1,28.0,7.0,72.7,59.3,13.4,3.34,6.64,8.96,15.6,-0.5821759259259259,Long Beach St.,BW,15.27,111.7,96.4,66.4,1.25,104.0,102.8,5.4,3.4,25.0,9.0,73.8,64.0,9.85,0.87,6.44,3.08,9.52,-0.4809027777777777
263,2012,1,SW,12,4,Louisville,69,13,Davidson,62,4,Louisville,69,13,Davidson,62,Louisville,BE,20.67,106.2,85.5,66.1,10.06,108.6,98.6,3.4,8.9,30.0,10.0,68.2,61.0,7.18,9.02,4.73,11.46,16.19,0.3330662393162393,Davidson,SC,10.65,112.0,101.4,67.4,-3.0,101.5,104.5,8.2,-0.2,25.0,8.0,77.9,67.8,10.09,-1.68,8.39,-1.13,7.26,0.0055555555555556
264,2012,1,SW,13,6,Murray St.,58,11,Colorado St.,41,6,Murray St.,58,11,Colorado St.,41,Murray St.,OVC,15.34,108.5,93.2,65.0,-2.34,102.9,105.2,2.6,4.9,31.0,2.0,73.1,60.6,12.45,-2.6,3.25,5.49,8.74,-0.0541666666666666,Colorado St.,MWC,8.17,111.9,103.7,63.6,4.39,104.7,100.3,4.5,0.2,20.0,12.0,70.1,68.0,2.06,5.23,5.34,1.25,6.58,-0.15
265,2012,1,SW,14,3,Marquette,88,14,BYU,68,3,Marquette,88,14,BYU,68,Marquette,BE,20.22,111.5,91.3,70.0,8.24,106.6,98.3,10.5,3.2,27.0,8.0,75.4,65.9,9.43,7.5,12.11,4.82,16.92,-0.1158854166666666,BYU,WCC,12.79,106.3,93.5,72.6,1.31,105.1,103.8,7.9,1.0,26.0,9.0,77.9,67.4,10.54,1.55,10.45,0.8,11.25,-0.3757716049382716
266,2012,1,SW,15,7,Florida,71,10,Virginia,45,7,Florida,71,10,Virginia,45,Florida,SEC,22.47,120.4,98.0,64.2,7.18,105.4,98.2,11.8,3.5,26.0,11.0,75.9,65.0,10.92,7.33,13.34,4.91,18.25,0.519927536231884,Virginia,ACC,15.85,105.2,89.3,59.3,4.05,105.0,101.0,-3.1,14.0,22.0,10.0,62.5,54.2,8.28,4.23,-3.41,15.92,12.51,-0.4166666666666666
267,2012,1,SW,16,2,Missouri,84,15,Norfolk St.,86,2,Missouri,84,15,Norfolk St.,86,Missouri,B12,25.28,125.1,99.8,65.4,5.8,105.7,99.9,14.0,1.9,30.0,5.0,80.4,66.3,14.09,5.68,16.13,3.64,19.77,-0.3591269841269841,Norfolk St.,MEAC,-1.82,100.9,102.7,66.6,-6.31,100.3,106.6,-1.1,-1.3,26.0,10.0,68.9,67.1,1.83,-5.39,-1.41,-2.27,-3.68,0.9548611111111112
268,2012,1,NE,17,1,Syracuse,72,16,UNC Asheville,65,1,Syracuse,72,16,UNC Asheville,65,Syracuse,BE,26.04,117.7,91.7,64.4,7.98,107.0,99.0,9.9,8.4,34.0,3.0,74.1,61.0,13.11,8.02,11.14,9.99,21.12,0.3462643678160919,UNC Asheville,BSth,5.5,110.4,104.9,68.2,-4.12,101.8,105.9,8.6,-3.6,24.0,10.0,80.7,71.4,9.38,-2.72,7.96,-4.9,3.06,0.4739583333333333
269,2012,1,NE,18,8,Kansas St.,70,9,Southern Miss,64,8,Kansas St.,70,9,Southern Miss,64,Kansas St.,B12,17.52,109.8,92.3,66.5,7.98,107.0,99.1,5.8,5.2,22.0,11.0,71.0,64.1,6.94,7.53,7.66,6.81,14.47,-0.0777777777777777,Southern Miss,CUSA,10.83,111.2,100.4,63.8,4.41,104.7,100.3,4.7,2.5,25.0,9.0,71.4,65.1,6.29,3.61,5.67,2.12,7.79,-0.4953703703703704
270,2012,1,NE,19,5,Vanderbilt,79,12,Harvard,70,5,Vanderbilt,79,12,Harvard,70,Vanderbilt,SEC,20.9,115.6,94.7,64.7,8.48,107.7,99.2,8.2,4.4,25.0,11.0,72.6,65.0,7.67,8.04,9.36,6.35,15.71,-0.3049768518518518,Harvard,Ivy,14.34,108.8,94.4,60.7,-0.87,101.4,102.2,-0.6,8.7,26.0,5.0,65.6,55.6,9.97,-1.56,-1.58,9.42,7.84,0.1371527777777778
271,2012,1,NE,20,4,Wisconsin,73,13,Montana,49,4,Wisconsin,73,13,Montana,49,Wisconsin,B10,24.09,113.7,89.6,57.5,8.8,107.6,98.8,0.3,15.9,26.0,10.0,64.0,53.2,10.81,8.24,0.58,18.47,19.04,0.2889492753623188,Montana,BSky,6.76,103.7,96.9,64.2,-5.3,102.5,107.8,-0.6,5.3,25.0,7.0,70.0,62.0,7.94,-3.39,-0.72,5.26,4.55,-0.0650252525252524
272,2012,1,NE,21,6,Cincinnati,65,11,Texas,59,6,Cincinnati,65,11,Texas,59,Cincinnati,BE,16.03,109.5,93.5,62.9,6.9,105.7,98.8,3.2,6.8,26.0,11.0,68.2,61.5,6.65,6.28,4.55,8.38,12.93,-0.3191425120772946,Texas,B12,15.9,112.9,97.0,64.9,8.45,107.8,99.4,6.3,4.0,20.0,14.0,72.6,66.8,5.88,8.12,8.0,6.0,14.0,-0.0802469135802469
273,2012,1,NE,22,3,Florida St.,66,14,St. Bonaventure,63,3,Florida St.,66,14,St. Bonaventure,63,Florida St.,ACC,17.14,107.6,90.4,66.6,7.54,106.9,99.4,4.5,7.4,25.0,10.0,69.8,62.9,6.91,7.62,6.0,8.54,14.53,0.0873015873015873,St. Bonaventure,A10,11.78,110.6,98.9,63.0,3.83,104.9,101.1,3.5,3.9,20.0,12.0,70.4,65.0,5.41,2.84,3.67,4.57,8.25,-0.2274305555555555
