,Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,PFSeed,PFTeam,PFScore,PUSeed,PUTeam,PUScore,Team_x,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,SOSEM_x,SOSO_x,SOSD_x,BPIO_x,BPID_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,PASE_x,Team_y,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,SOSEM_y,SOSO_y,SOSD_y,BPIO_y,BPID_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,PASE_y,AWSeed,AWTeam,PWSeed,PWTeam,ESPN
619,2017,3,NE,53,1,Kansas,98,4,Purdue,66,1,Kansas,98.0,4,Purdue,66.0,Kansas,B12,27.45,121.9,94.5,70.2,12.43,111.2,98.8,12.1,6.3,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,-0.0087301587301587,Purdue,B10,23.12,117.0,93.9,69.1,9.0,109.6,100.6,8.9,7.2,27.0,8.0,79.7,68.4,11.34,8.79,11.54,8.59,20.13,-0.2888374485596707,,,,,
620,2017,3,NE,54,3,Oregon,69,7,Michigan,68,3,Oregon,69.0,7,Michigan,68.0,Oregon,P12,25.02,118.2,93.2,67.0,8.05,109.2,101.2,10.7,6.8,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.3675213675213676,Michigan,B10,23.05,122.3,99.2,63.1,10.76,110.3,99.5,11.6,3.9,26.0,12.0,75.0,66.4,8.63,10.17,7.68,11.13,18.8,0.4873737373737374,,,,,
621,2017,3,SE,55,1,North Carolina,92,4,Butler,80,1,North Carolina,92.0,4,Butler,80.0,North Carolina,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.2683080808080808,Butler,BE,20.76,117.7,97.0,65.9,10.81,110.8,100.0,8.6,4.7,25.0,9.0,76.3,68.9,7.47,10.23,8.45,9.25,17.7,0.7087962962962963,,,,,
622,2017,3,SE,56,2,Kentucky,86,3,UCLA,75,2,Kentucky,86.0,3,UCLA,75.0,Kentucky,SEC,27.72,119.1,91.4,72.0,10.98,110.5,99.5,9.6,7.9,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.5150462962962964,UCLA,P12,23.63,124.0,100.4,72.6,5.17,108.0,102.8,14.4,2.4,31.0,5.0,89.8,75.5,14.28,6.39,20.52,0.15,20.67,0.423076923076923,,,,,
623,2017,4,NW,57,4,Florida,70,7,South Carolina,77,4,Florida,70.0,7,South Carolina,77.0,Florida,SEC,27.5,116.9,89.5,69.0,12.46,110.3,97.8,8.5,9.6,27.0,9.0,77.9,66.5,11.39,11.01,11.36,11.04,22.4,0.519927536231884,South Carolina,SEC,20.8,108.9,88.1,68.6,10.63,110.2,99.5,2.0,9.4,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,-0.4472222222222221,,,,,
624,2017,4,SW,58,1,Gonzaga,83,11,Xavier,59,1,Gonzaga,83.0,11,Xavier,59.0,Gonzaga,WCC,32.05,118.4,86.3,70.1,2.99,106.2,103.3,10.8,9.5,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.2361111111111111,Xavier,BE,16.7,115.7,99.0,67.2,11.73,111.2,99.5,6.8,3.6,24.0,14.0,74.6,71.3,3.29,11.51,7.6,7.2,14.8,0.1358333333333333,,,,,
625,2017,4,NE,59,1,Kansas,60,3,Oregon,74,1,Kansas,60.0,3,Oregon,74.0,Kansas,B12,27.45,121.9,94.5,70.2,12.43,111.2,98.8,12.1,6.3,31.0,5.0,83.2,71.9,11.31,12.23,16.58,6.95,23.53,-0.0087301587301587,Oregon,P12,25.02,118.2,93.2,67.0,8.05,109.2,101.2,10.7,6.8,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.3675213675213676,,,,,
626,2017,4,SE,60,1,North Carolina,75,2,Kentucky,73,1,North Carolina,75.0,2,Kentucky,73.0,North Carolina,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.2683080808080808,Kentucky,SEC,27.72,119.1,91.4,72.0,10.98,110.5,99.5,9.6,7.9,32.0,6.0,84.9,71.5,13.39,10.49,16.92,6.96,23.88,0.5150462962962964,,,,,
627,2017,5,F4,61,1,Gonzaga,77,7,South Carolina,73,1,Gonzaga,77.0,7,South Carolina,73.0,Gonzaga,WCC,32.05,118.4,86.3,70.1,2.99,106.2,103.3,10.8,9.5,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.2361111111111111,South Carolina,SEC,20.8,108.9,88.1,68.6,10.63,110.2,99.5,2.0,9.4,26.0,11.0,73.2,65.2,7.92,10.16,5.2,12.32,17.52,-0.4472222222222221,,,,,
628,2017,5,F4,62,1,North Carolina,77,3,Oregon,76,1,North Carolina,77.0,3,Oregon,76.0,North Carolina,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.2683080808080808,Oregon,P12,25.02,118.2,93.2,67.0,8.05,109.2,101.2,10.7,6.8,33.0,6.0,78.9,65.8,13.1,8.38,9.52,11.29,20.8,0.3675213675213676,,,,,
629,2017,6,Champ,63,1,North Carolina,71,1,Gonzaga,65,1,North Carolina,71.0,1,Gonzaga,65.0,North Carolina,ACC,28.22,120.7,92.5,71.3,12.49,112.0,99.5,11.3,8.2,33.0,7.0,84.4,70.6,13.83,11.76,16.92,7.91,24.84,0.2683080808080808,Gonzaga,WCC,32.05,118.4,86.3,70.1,2.99,106.2,103.3,10.8,9.5,37.0,2.0,82.6,61.5,21.13,4.13,12.79,12.47,25.26,0.2361111111111111,,,,,
630,2018,1,NW,1,1,Virginia,54,16,UMBC,74,1,Virginia,54.0,16,UMBC,74.0,Virginia,ACC,29.53,115.2,85.6,59.4,9.24,110.0,100.7,7.0,13.2,31.0,3.0,67.1,54.0,13.15,9.05,-1.75,23.95,22.2,-0.4166666666666666,UMBC,AE,0.5,103.1,102.6,68.4,-4.38,102.7,107.1,-0.2,0.9,25.0,11.0,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02,0.4548611111111111,,,,,
631,2018,1,NW,2,8,Creighton,59,9,Kansas St.,69,8,Creighton,59.0,9,Kansas St.,69.0,Creighton,BE,16.91,115.5,98.6,70.8,9.4,110.8,101.4,8.1,4.1,21.0,12.0,83.5,74.1,9.45,8.1,12.82,3.53,16.35,-0.2555555555555555,Kansas St.,B12,14.77,110.1,95.3,65.6,9.39,111.0,101.6,3.5,5.7,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,-0.0777777777777777,,,,,
632,2018,1,NW,3,5,Kentucky,78,12,Davidson,73,5,Kentucky,78.0,12,Davidson,73.0,Kentucky,SEC,20.44,115.8,95.4,68.8,10.91,110.8,99.8,7.0,5.9,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,0.5150462962962964,Davidson,A10,14.7,117.0,102.3,64.5,2.11,105.6,103.5,8.9,1.7,21.0,12.0,76.3,67.9,8.45,2.57,5.42,5.61,11.02,0.0055555555555556,,,,,
633,2018,1,NW,4,4,Arizona,68,13,Buffalo,89,4,Arizona,68.0,13,Buffalo,89.0,Arizona,P12,17.7,118.0,100.4,67.1,5.96,108.5,102.5,9.4,2.5,27.0,8.0,80.5,71.7,8.83,6.84,10.25,5.42,15.67,-0.1536458333333333,Buffalo,MAC,11.53,114.7,103.2,72.7,-0.06,105.1,105.2,5.3,1.4,27.0,9.0,84.6,76.2,8.47,0.25,11.64,-3.66,7.99,-0.001736111111111,,,,,
634,2018,1,NW,5,6,Miami FL,62,11,Loyola Chicago,64,6,Miami FL,62.0,11,Loyola Chicago,64.0,Miami FL,ACC,15.43,112.9,97.4,67.0,8.08,109.1,101.0,4.9,5.7,22.0,10.0,73.8,67.9,5.88,6.96,4.56,8.27,12.83,-0.4513888888888889,Loyola Chicago,MVC,16.39,111.4,95.0,65.5,2.48,104.8,102.3,4.6,5.0,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,1.712962962962963,,,,,
635,2018,1,NW,6,3,Tennessee,73,14,Wright St.,47,3,Tennessee,73.0,14,Wright St.,47.0,Tennessee,SEC,22.27,114.6,92.4,66.0,11.01,111.2,100.2,6.0,8.3,26.0,9.0,73.8,65.7,8.09,10.12,5.78,12.42,18.2,-0.1398148148148147,Wright St.,Horz,2.89,100.6,97.7,68.3,-3.79,102.7,106.5,-2.9,4.6,25.0,10.0,71.4,65.9,5.51,-3.64,-4.33,4.91,0.58,-0.1134259259259258,,,,,
636,2018,1,NW,7,7,Nevada,87,10,Texas,83,7,Nevada,87.0,10,Texas,83.0,Nevada,MWC,18.39,120.2,101.8,69.4,5.13,107.0,101.8,9.4,1.7,29.0,8.0,82.6,73.1,9.51,4.93,12.64,1.8,14.44,0.0355902777777778,Texas,B12,15.43,109.5,94.1,65.2,11.77,111.4,99.6,3.2,6.8,19.0,15.0,72.1,68.8,3.29,10.67,3.68,10.28,13.96,-0.0802469135802469,,,,,
637,2018,1,SW,8,2,Cincinnati,68,15,Georgia St.,53,2,Cincinnati,68.0,15,Georgia St.,53.0,Cincinnati,Amer,26.6,113.4,86.8,64.5,3.46,106.9,103.4,6.3,12.2,31.0,5.0,74.3,57.5,16.72,3.53,3.05,17.2,20.25,-0.3191425120772946,Georgia St.,SB,6.92,108.8,101.9,66.8,-2.51,103.4,105.9,2.0,2.4,24.0,11.0,74.7,67.3,7.37,-2.78,0.04,3.18,3.22,0.1875,,,,,
638,2018,1,SW,9,1,Xavier,102,16,Texas Southern,83,1,Xavier,102.0,16,Texas Southern,83.0,Xavier,BE,21.51,120.1,98.6,70.5,9.35,109.9,100.6,10.5,4.2,29.0,6.0,84.4,74.7,9.63,9.43,15.18,3.88,19.06,0.1358333333333333,Texas Southern,SWAC,-6.65,104.6,111.2,71.7,-6.3,101.0,107.3,0.7,-4.3,16.0,20.0,77.4,79.4,-2.0,-5.53,2.19,-9.71,-7.53,0.2232142857142857,,,,,
639,2018,1,SW,10,8,Missouri,54,9,Florida St.,67,8,Missouri,54.0,9,Florida St.,67.0,Missouri,SEC,14.83,111.9,97.0,65.7,9.55,109.8,100.2,4.4,4.8,20.0,13.0,72.7,68.1,4.64,9.19,4.1,9.71,13.81,-0.3591269841269841,Florida St.,ACC,17.77,114.3,96.5,71.2,9.27,109.6,100.3,6.2,5.3,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,0.0873015873015873,,,,,
640,2018,1,NW,11,5,Ohio St.,81,12,South Dakota St.,73,5,Ohio St.,81.0,12,South Dakota St.,73.0,Ohio St.,B10,21.16,116.0,94.9,67.0,8.75,109.8,101.1,7.3,6.6,25.0,9.0,76.2,67.6,8.65,9.02,7.67,10.0,17.67,-0.1987433862433862,South Dakota St.,Sum,10.2,113.8,103.6,70.5,-0.09,105.8,105.9,6.0,-0.1,28.0,7.0,84.5,74.3,10.26,-0.38,8.68,-1.84,6.84,-0.3628472222222222,,,,,
641,2018,1,SW,12,4,Gonzaga,68,13,UNC Greensboro,64,4,Gonzaga,68.0,13,UNC Greensboro,64.0,Gonzaga,WCC,23.03,118.1,95.1,69.4,1.57,106.4,104.8,9.4,5.9,32.0,5.0,83.5,67.7,15.84,2.6,12.4,6.04,18.44,0.2361111111111111,UNC Greensboro,SC,9.22,104.9,95.7,65.2,-4.57,103.7,108.2,0.1,6.0,27.0,8.0,73.2,62.5,10.66,-3.87,-3.77,8.3,4.54,-0.1510416666666666,,,,,
642,2018,1,SW,13,6,Houston,67,11,San Diego St.,65,6,Houston,67.0,11,San Diego St.,65.0,Houston,Amer,20.24,114.6,94.4,68.4,3.9,106.6,102.7,6.8,6.6,27.0,8.0,76.7,64.9,11.83,4.16,7.34,8.65,15.99,-0.0525793650793651,San Diego St.,MWC,14.09,110.5,96.4,68.8,3.46,107.2,103.8,3.6,5.1,22.0,11.0,77.1,67.9,9.24,3.91,4.84,7.39,12.23,-0.3379629629629628,,,,,
643,2018,1,SW,14,3,Michigan,61,14,Montana,47,3,Michigan,61.0,14,Montana,47.0,Michigan,B10,24.2,114.7,90.5,64.9,10.32,111.4,101.1,6.5,8.5,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,0.4873737373737374,Montana,BSky,10.4,108.8,98.4,68.0,-1.96,104.0,106.0,1.2,2.5,26.0,8.0,77.2,68.5,8.71,-2.24,2.31,3.97,6.29,-0.0650252525252524,,,,,
644,2018,1,SW,15,7,Texas A&M,73,10,Providence,69,7,Texas A&M,73.0,10,Providence,69.0,Texas A&M,SEC,16.96,111.3,94.4,69.5,11.69,111.8,100.1,4.1,6.7,22.0,13.0,75.2,70.5,4.69,10.62,6.36,8.95,15.3,0.1304012345679012,Providence,BE,12.17,108.9,96.7,67.1,10.58,111.6,101.1,2.5,5.1,21.0,14.0,73.6,72.7,0.89,10.23,3.47,7.65,11.12,-0.0138888888888888,,,,,
645,2018,1,SW,16,2,North Carolina,84,15,Lipscomb,66,2,North Carolina,84.0,15,Lipscomb,66.0,North Carolina,ACC,23.59,120.3,96.7,71.2,13.26,111.6,98.3,10.3,5.8,26.0,11.0,81.6,73.3,8.3,11.78,15.41,4.66,20.07,0.2683080808080808,Lipscomb,ASun,0.43,103.2,102.8,74.9,-4.31,103.2,107.5,-0.8,0.5,23.0,10.0,82.1,77.7,4.36,-3.8,4.74,-6.84,-2.1,-0.0833333333333333,,,,,
646,2018,1,NE,17,1,Villanova,87,16,Radford,61,1,Villanova,87.0,16,Radford,61.0,Villanova,BE,33.76,127.8,94.0,68.7,11.31,111.3,100.0,15.5,7.3,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,0.1099537037037037,Radford,BSth,0.07,102.9,102.9,63.0,-4.03,102.8,106.9,-1.0,1.1,23.0,13.0,67.3,64.9,2.39,-4.09,-7.39,4.78,-2.62,0.3263888888888889,,,,,
647,2018,1,NE,18,8,Virginia Tech,83,9,Alabama,86,8,Virginia Tech,83.0,9,Alabama,86.0,Virginia Tech,ACC,16.03,115.3,99.3,68.7,7.91,109.2,101.3,8.0,3.2,21.0,12.0,79.8,72.2,7.64,6.71,10.46,3.89,14.35,-0.3289930555555556,Alabama,SEC,13.41,108.7,95.2,68.7,11.17,110.9,99.7,2.7,6.0,20.0,16.0,72.3,70.6,1.69,10.64,4.15,8.19,12.34,0.0800653594771242,,,,,
648,2018,1,NE,19,5,West Virginia,85,12,Murray St.,68,5,West Virginia,85.0,12,Murray St.,68.0,West Virginia,B12,22.44,119.4,96.9,69.2,10.59,109.9,99.3,9.4,6.4,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,0.1760620915032679,Murray St.,OVC,12.19,112.9,100.7,67.2,-3.56,102.9,106.4,5.6,2.0,26.0,6.0,78.6,66.2,12.44,-3.53,2.89,3.99,6.87,-0.0541666666666666,,,,,
649,2018,1,NE,20,4,Wichita St.,75,13,Marshall,81,4,Wichita St.,75.0,13,Marshall,81.0,Wichita St.,Amer,19.03,121.0,101.9,68.6,5.13,107.3,102.2,10.4,3.8,25.0,8.0,82.8,71.6,11.12,5.46,12.81,3.77,16.58,0.0511363636363636,Marshall,CUSA,6.53,109.4,102.9,74.7,0.07,105.6,105.5,2.5,0.6,25.0,11.0,83.8,79.1,4.67,0.44,10.29,-6.08,4.21,0.1342592592592592,,,,,
650,2018,1,NE,21,6,Florida,77,11,St. Bonaventure,62,6,Florida,77.0,11,St. Bonaventure,62.0,Florida,SEC,18.96,114.5,95.5,67.1,10.74,110.2,99.5,6.5,5.6,21.0,13.0,75.8,69.2,6.59,10.08,8.15,8.52,16.66,0.519927536231884,St. Bonaventure,A10,11.21,110.8,99.5,69.4,2.8,107.0,104.2,4.2,3.8,26.0,8.0,77.1,70.8,6.26,2.61,5.9,2.97,8.87,-0.2274305555555555,,,,,
651,2018,1,NE,22,3,Texas Tech,70,14,Stephen F. Austin,60,3,Texas Tech,70.0,14,Stephen F. Austin,60.0,Texas Tech,B12,22.59,113.3,90.8,66.7,10.31,110.7,100.4,5.8,9.3,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,0.1145833333333332,Stephen F. Austin,Slnd,5.58,104.5,99.0,71.1,-7.16,100.6,107.8,0.1,3.4,28.0,7.0,80.5,68.2,12.37,-6.47,1.51,1.16,2.66,0.0944444444444444,,,,,
652,2018,1,NE,23,7,Arkansas,62,10,Butler,79,7,Arkansas,62.0,10,Butler,79.0,Arkansas,SEC,14.69,116.3,101.7,69.7,9.9,110.5,100.6,7.6,2.4,23.0,12.0,80.5,75.6,4.91,9.85,11.86,2.91,14.76,0.22255291005291,Butler,BE,19.05,116.2,97.2,67.6,11.21,112.0,100.8,7.0,5.4,21.0,14.0,78.9,72.6,6.37,10.55,9.68,7.24,16.92,0.7087962962962963,,,,,
653,2018,1,NE,24,2,Purdue,74,15,Cal St. Fullerton,48,2,Purdue,74.0,15,Cal St. Fullerton,48.0,Purdue,B10,26.27,122.7,96.4,67.2,9.02,109.1,100.1,12.0,7.0,30.0,7.0,80.4,65.7,14.68,8.74,12.91,10.5,23.41,-0.2888374485596707,Cal St. Fullerton,BW,0.62,103.7,103.1,69.6,-1.2,103.8,105.0,-1.8,1.1,20.0,12.0,72.4,70.2,2.28,-1.03,-0.27,-0.66,-0.93,-0.1249999999999999,,,,,
654,2018,1,SE,25,1,Kansas,76,16,Penn,60,1,Kansas,76.0,16,Penn,60.0,Kansas,B12,23.49,120.9,97.4,68.8,12.41,111.7,99.3,11.2,5.2,31.0,8.0,81.4,71.9,9.51,11.88,13.58,7.81,21.39,-0.0087301587301587,Penn,Ivy,3.69,103.1,99.4,68.9,-4.15,103.7,107.8,-0.1,4.3,24.0,9.0,75.9,68.9,7.03,-3.16,0.03,2.22,2.24,-0.2382478632478631,,,,,
655,2018,1,SE,26,8,Seton Hall,94,9,North Carolina St.,83,8,Seton Hall,94.0,9,North Carolina St.,83.0,Seton Hall,BE,18.04,116.9,98.8,69.5,10.12,110.5,100.4,7.7,4.0,22.0,12.0,79.4,73.9,5.56,10.11,10.68,4.99,15.67,0.1677350427350427,North Carolina St.,ACC,14.52,116.3,101.8,71.4,7.71,108.6,100.9,7.0,2.2,21.0,12.0,81.3,75.1,6.21,6.7,12.67,0.24,12.91,0.2296006944444444,,,,,
656,2018,1,SE,27,5,Clemson,79,12,New Mexico St.,68,5,Clemson,79.0,12,New Mexico St.,68.0,Clemson,ACC,21.65,114.2,92.6,66.1,10.22,110.6,100.4,6.0,7.9,25.0,10.0,73.8,65.9,7.91,9.25,4.91,12.25,17.16,-0.3211805555555555,New Mexico St.,WAC,12.92,107.9,95.0,68.5,-1.4,104.0,105.4,1.7,5.3,28.0,6.0,75.6,64.2,11.44,-1.1,1.87,7.19,9.06,-0.2532407407407407,,,,,
657,2018,1,SE,28,4,Auburn,62,13,Charleston,58,4,Auburn,62.0,13,Charleston,58.0,Auburn,SEC,18.69,115.4,96.7,72.6,7.52,108.8,101.3,7.1,5.1,26.0,8.0,81.9,73.2,8.68,7.29,12.84,3.13,15.97,0.7469135802469135,Charleston,CAA,5.16,108.7,103.6,64.9,-4.06,104.8,108.9,2.3,0.9,26.0,8.0,74.6,68.6,6.03,-3.29,-1.6,3.43,1.83,-0.3854166666666666,,,,,
658,2018,1,SE,29,6,TCU,52,11,Syracuse,57,6,TCU,52.0,11,Syracuse,57.0,TCU,B12,18.47,119.7,101.2,68.6,9.67,110.7,101.0,9.6,2.7,21.0,12.0,82.1,75.4,6.7,9.68,13.36,3.02,16.38,-0.9004629629629629,Syracuse,ACC,14.82,107.0,92.2,62.9,9.81,111.3,101.5,1.2,8.3,23.0,14.0,66.6,63.8,2.86,10.02,-2.38,15.26,12.89,0.3462643678160919,,,,,
659,2018,1,SE,30,3,Michigan St.,82,14,Bucknell,78,3,Michigan St.,82.0,14,Bucknell,78.0,Michigan St.,B10,25.41,119.2,93.8,67.0,6.64,108.6,101.9,10.1,7.7,30.0,5.0,80.2,64.9,15.31,7.1,10.72,11.69,22.41,0.3840996168582376,Bucknell,Pat,7.31,109.5,102.2,71.4,-4.35,102.8,107.1,3.8,2.6,25.0,10.0,81.1,73.1,7.94,-3.46,6.85,-2.36,4.49,-0.009548611111111,,,,,
660,2018,1,SE,31,7,Rhode Island,83,10,Oklahoma,78,7,Rhode Island,83.0,10,Oklahoma,78.0,Rhode Island,A10,13.93,111.1,97.2,68.4,3.49,107.6,104.1,4.7,5.9,26.0,8.0,76.0,68.8,7.21,4.61,4.97,6.84,11.81,0.4712301587301587,Oklahoma,B12,14.16,114.6,100.5,75.5,11.68,111.3,99.6,6.8,2.7,18.0,14.0,84.9,81.7,3.25,10.56,17.15,-3.34,13.81,-0.2762345679012345,,,,,
661,2018,1,SE,32,2,Duke,89,15,Iona,67,2,Duke,89.0,15,Iona,67.0,Duke,ACC,28.86,122.4,93.6,69.7,10.6,110.4,99.8,12.4,7.5,29.0,8.0,84.4,69.6,14.73,9.7,16.41,8.02,24.43,0.1589052287581699,Iona,MAAC,2.63,110.0,107.3,70.7,-2.12,103.1,105.2,4.4,-1.3,20.0,14.0,79.5,76.5,2.94,-2.19,5.7,-4.95,0.75,-0.1856060606060605,,,,,
662,2018,2,NW,33,9,Kansas St.,50,16,UMBC,43,9,Kansas St.,50.0,16,UMBC,43.0,Kansas St.,B12,14.77,110.1,95.3,65.6,9.39,111.0,101.6,3.5,5.7,25.0,12.0,71.1,67.0,4.11,8.74,1.46,11.38,12.85,-0.0777777777777777,UMBC,AE,0.5,103.1,102.6,68.4,-4.38,102.7,107.1,-0.2,0.9,25.0,11.0,73.1,68.5,4.56,-3.84,-2.3,0.28,-2.02,0.4548611111111111,,,,,
663,2018,2,NW,34,5,Kentucky,95,13,Buffalo,75,5,Kentucky,95.0,13,Buffalo,75.0,Kentucky,SEC,20.44,115.8,95.4,68.8,10.91,110.8,99.8,7.0,5.9,26.0,11.0,76.8,70.2,6.51,10.73,9.26,7.98,17.24,0.5150462962962964,Buffalo,MAC,11.53,114.7,103.2,72.7,-0.06,105.1,105.2,5.3,1.4,27.0,9.0,84.6,76.2,8.47,0.25,11.64,-3.66,7.99,-0.001736111111111,,,,,
664,2018,2,NW,35,3,Tennessee,62,11,Loyola Chicago,63,3,Tennessee,62.0,11,Loyola Chicago,63.0,Tennessee,SEC,22.27,114.6,92.4,66.0,11.01,111.2,100.2,6.0,8.3,26.0,9.0,73.8,65.7,8.09,10.12,5.78,12.42,18.2,-0.1398148148148147,Loyola Chicago,MVC,16.39,111.4,95.0,65.5,2.48,104.8,102.3,4.6,5.0,32.0,6.0,71.6,62.6,9.05,1.8,0.65,9.72,10.37,1.712962962962963,,,,,
665,2018,2,NW,36,2,Cincinnati,73,7,Nevada,75,2,Cincinnati,73.0,7,Nevada,75.0,Cincinnati,Amer,26.6,113.4,86.8,64.5,3.46,106.9,103.4,6.3,12.2,31.0,5.0,74.3,57.5,16.72,3.53,3.05,17.2,20.25,-0.3191425120772946,Nevada,MWC,18.39,120.2,101.8,69.4,5.13,107.0,101.8,9.4,1.7,29.0,8.0,82.6,73.1,9.51,4.93,12.64,1.8,14.44,0.0355902777777778,,,,,
666,2018,2,SW,37,1,Xavier,70,9,Florida St.,75,1,Xavier,70.0,9,Florida St.,75.0,Xavier,BE,21.51,120.1,98.6,70.5,9.35,109.9,100.6,10.5,4.2,29.0,6.0,84.4,74.7,9.63,9.43,15.18,3.88,19.06,0.1358333333333333,Florida St.,ACC,17.77,114.3,96.5,71.2,9.27,109.6,100.3,6.2,5.3,23.0,12.0,80.2,72.9,7.29,8.5,12.0,3.78,15.78,0.0873015873015873,,,,,
667,2018,2,SW,38,4,Gonzaga,90,5,Ohio St.,84,4,Gonzaga,90.0,5,Ohio St.,84.0,Gonzaga,WCC,23.03,118.1,95.1,69.4,1.57,106.4,104.8,9.4,5.9,32.0,5.0,83.5,67.7,15.84,2.6,12.4,6.04,18.44,0.2361111111111111,Ohio St.,B10,21.16,116.0,94.9,67.0,8.75,109.8,101.1,7.3,6.6,25.0,9.0,76.2,67.6,8.65,9.02,7.67,10.0,17.67,-0.1987433862433862,,,,,
668,2018,2,SW,39,3,Michigan,64,6,Houston,63,3,Michigan,64.0,6,Houston,63.0,Michigan,B10,24.2,114.7,90.5,64.9,10.32,111.4,101.1,6.5,8.5,33.0,8.0,73.6,63.3,10.32,9.41,4.22,14.81,19.03,0.4873737373737374,Houston,Amer,20.24,114.6,94.4,68.4,3.9,106.6,102.7,6.8,6.6,27.0,8.0,76.7,64.9,11.83,4.16,7.34,8.65,15.99,-0.0525793650793651,,,,,
669,2018,2,SW,40,2,North Carolina,65,7,Texas A&M,86,2,North Carolina,65.0,7,Texas A&M,86.0,North Carolina,ACC,23.59,120.3,96.7,71.2,13.26,111.6,98.3,10.3,5.8,26.0,11.0,81.6,73.3,8.3,11.78,15.41,4.66,20.07,0.2683080808080808,Texas A&M,SEC,16.96,111.3,94.4,69.5,11.69,111.8,100.1,4.1,6.7,22.0,13.0,75.2,70.5,4.69,10.62,6.36,8.95,15.3,0.1304012345679012,,,,,
670,2018,2,NE,41,1,Villanova,81,9,Alabama,58,1,Villanova,81.0,9,Alabama,58.0,Villanova,BE,33.76,127.8,94.0,68.7,11.31,111.3,100.0,15.5,7.3,36.0,4.0,86.6,70.2,16.4,10.24,17.8,8.84,26.64,0.1099537037037037,Alabama,SEC,13.41,108.7,95.2,68.7,11.17,110.9,99.7,2.7,6.0,20.0,16.0,72.3,70.6,1.69,10.64,4.15,8.19,12.34,0.0800653594771242,,,,,
671,2018,2,NE,42,5,West Virginia,89,13,Marshall,62,5,West Virginia,89.0,13,Marshall,62.0,West Virginia,B12,22.44,119.4,96.9,69.2,10.59,109.9,99.3,9.4,6.4,26.0,11.0,80.1,69.6,10.51,9.38,12.47,7.42,19.89,0.1760620915032679,Marshall,CUSA,6.53,109.4,102.9,74.7,0.07,105.6,105.5,2.5,0.6,25.0,11.0,83.8,79.1,4.67,0.44,10.29,-6.08,4.21,0.1342592592592592,,,,,
672,2018,2,NE,43,3,Texas Tech,69,6,Florida,66,3,Texas Tech,69.0,6,Florida,66.0,Texas Tech,B12,22.59,113.3,90.8,66.7,10.31,110.7,100.4,5.8,9.3,27.0,10.0,74.6,64.8,9.78,9.6,5.29,14.09,19.38,0.1145833333333332,Florida,SEC,18.96,114.5,95.5,67.1,10.74,110.2,99.5,6.5,5.6,21.0,13.0,75.8,69.2,6.59,10.08,8.15,8.52,16.66,0.519927536231884,,,,,
673,2018,2,NE,44,2,Purdue,76,10,Butler,73,2,Purdue,76.0,10,Butler,73.0,Purdue,B10,26.27,122.7,96.4,67.2,9.02,109.1,100.1,12.0,7.0,30.0,7.0,80.4,65.7,14.68,8.74,12.91,10.5,23.41,-0.2888374485596707,Butler,BE,19.05,116.2,97.2,67.6,11.21,112.0,100.8,7.0,5.4,21.0,14.0,78.9,72.6,6.37,10.55,9.68,7.24,16.92,0.7087962962962963,,,,,
