Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Team_x,Conf_x,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,BPIO_x,BPID_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,Team_y,Conf_y,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,BPIO_y,BPID_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y
2014,3,NW,49,1,Florida,79,4,UCLA,68,Florida,SEC,28.57,116.5,88,61.3,5.2,14,36,3,69.9,57.8,12.15,8.54,4.39,16.3,20.69,UCLA,P12,22.53,118.7,96.1,68.4,12,1.8,28,9,81.2,70.4,10.78,7.62,14.33,4.07,18.4
2014,3,NW,50,10,Stanford,72,11,Dayton,82,Stanford,P12,16.06,112.4,96.4,65.3,4.5,3,23,13,72.7,68.3,4.42,9,6.68,6.74,13.42,Dayton,A10,14.25,113.8,99.6,63.8,4.5,4.1,26,11,72.2,67,5.22,5.34,5.03,5.52,10.55
2014,3,SW,51,1,Virginia,59,4,Michigan St.,61,Virginia,ACC,26.46,114.8,88.3,59.5,0.2,16.1,30,7,66.2,55.7,10.51,7.86,0.62,17.76,18.38,Michigan St.,B10,23.92,118.6,94.7,64.4,8.5,6.9,29,9,75.5,65.6,9.97,9.38,10.45,8.9,19.35
2014,3,SW,52,3,Iowa St.,76,7,Connecticut,81,Iowa St.,B12,21.07,118.9,97.8,70.2,12.8,0,28,8,83,74.4,8.64,9.88,17.3,1.22,18.52,Connecticut,Amer,22.13,113.6,91.5,63.2,4.3,8.5,32,8,71.8,63.2,8.6,8.63,5.29,11.93,17.23
2014,3,NE,53,1,Arizona,70,4,San Diego St.,64,Arizona,P12,30.11,116.5,86.4,62.8,5.9,11.8,33,5,72.9,58.6,14.32,9.04,7.31,16.05,23.36,San Diego St.,MWC,20.38,110.4,90,62.3,1.8,11.5,31,5,70.3,57,13.28,4.86,0.91,14.04,14.95
2014,3,NE,54,2,Wisconsin,69,6,Baylor,52,Wisconsin,B10,25.89,122,96.1,62.4,7.8,8,30,8,73.5,64,9.5,10.19,9.22,10.47,19.69,Baylor,B12,19.39,118.9,99.5,61.3,5.8,5.2,26,12,74.8,67.8,7,10.11,6.78,9.02,15.8
2014,3,SE,55,4,Louisville,69,8,Kentucky,74,Louisville,Amer,30.41,118.9,88.5,67.2,10.7,9.4,31,6,81,61.1,19.89,4.8,13.26,11.43,24.69,Kentucky,SEC,22.55,118.3,95.8,64,8.9,6,29,11,74.8,66.6,8.18,9.9,9.5,8.57,18.07
2014,3,SE,56,2,Michigan,73,11,Tennessee,71,Michigan,B10,23.44,123.9,100.5,61,8.7,7,28,9,73.9,65.1,8.86,9.65,9.08,9.44,18.52,Tennessee,SEC,23.69,117.9,94.2,61.6,5.1,9.4,24,13,72.2,61.7,10.51,7.84,5.88,11.46,17.34
2014,4,NW,57,1,Florida,62,11,Dayton,52,Florida,SEC,28.57,116.5,88,61.3,5.2,14,36,3,69.9,57.8,12.15,8.54,4.39,16.3,20.69,Dayton,A10,14.25,113.8,99.6,63.8,4.5,4.1,26,11,72.2,67,5.22,5.34,5.03,5.52,10.55
2014,4,SW,58,4,Michigan St.,54,7,Connecticut,60,Michigan St.,B10,23.92,118.6,94.7,64.4,8.5,6.9,29,9,75.5,65.6,9.97,9.38,10.45,8.9,19.35,Connecticut,Amer,22.13,113.6,91.5,63.2,4.3,8.5,32,8,71.8,63.2,8.6,8.63,5.29,11.93,17.23
2014,4,NE,59,1,Arizona,63,2,Wisconsin,64,Arizona,P12,30.11,116.5,86.4,62.8,5.9,11.8,33,5,72.9,58.6,14.32,9.04,7.31,16.05,23.36,Wisconsin,B10,25.89,122,96.1,62.4,7.8,8,30,8,73.5,64,9.5,10.19,9.22,10.47,19.69
2014,4,SE,60,2,Michigan,72,8,Kentucky,75,Michigan,B10,23.44,123.9,100.5,61,8.7,7,28,9,73.9,65.1,8.86,9.65,9.08,9.44,18.52,Kentucky,SEC,22.55,118.3,95.8,64,8.9,6,29,11,74.8,66.6,8.18,9.9,9.5,8.57,18.07
2014,5,F4,61,1,Florida,53,7,Connecticut,63,Florida,SEC,28.57,116.5,88,61.3,5.2,14,36,3,69.9,57.8,12.15,8.54,4.39,16.3,20.69,Connecticut,Amer,22.13,113.6,91.5,63.2,4.3,8.5,32,8,71.8,63.2,8.6,8.63,5.29,11.93,17.23
2014,5,F4,62,2,Wisconsin,73,8,Kentucky,74,Wisconsin,B10,25.89,122,96.1,62.4,7.8,8,30,8,73.5,64,9.5,10.19,9.22,10.47,19.69,Kentucky,SEC,22.55,118.3,95.8,64,8.9,6,29,11,74.8,66.6,8.18,9.9,9.5,8.57,18.07
2014,6,Champ,63,7,Connecticut,60,8,Kentucky,54,Connecticut,Amer,22.13,113.6,91.5,63.2,4.3,8.5,32,8,71.8,63.2,8.6,8.63,5.29,11.93,17.23,Kentucky,SEC,22.55,118.3,95.8,64,8.9,6,29,11,74.8,66.6,8.18,9.9,9.5,8.57,18.07
2015,1,NW,1,1,Kentucky,79,16,Hampton,56,Kentucky,SEC,36.91,121.3,84.4,62.4,10.3,13.6,38,1,74.4,54.3,20.05,8.67,11.55,17.18,28.72,Hampton,MEAC,-7.4,96.6,104,69.2,-1.3,-2.5,17,18,67,68.2,-1.17,-7.08,-2.46,-5.79,-8.25
2015,1,NW,2,8,Cincinnati,66,9,Purdue,65,Cincinnati,Amer,14.15,108.2,94,59.8,-2.3,11,23,11,62.1,55.8,6.32,4.4,-1.19,11.91,10.72,Purdue,B10,13.96,110.9,97,64.3,4.6,5.3,21,13,69.9,64.6,5.29,7.64,6.22,6.71,12.93
2015,1,NW,3,5,West Virginia,68,12,Buffalo,62,West Virginia,B12,17.64,112.6,94.9,67.9,8,3.5,25,10,72.6,66.8,5.83,9.29,10.53,4.59,15.12,Buffalo,MAC,11.87,111.3,99.4,68.3,7.1,0.4,23,10,74.6,68.3,6.33,1.6,8.32,-0.39,7.93
2015,1,NW,4,4,Maryland,65,13,Valparaiso,62,Maryland,B10,15.68,111.3,95.7,63.9,4.1,6.4,28,7,69.1,63.4,5.69,7.63,5.42,7.9,13.32,Valparaiso,Horz,11.13,107.4,96.3,62.3,0.6,5.1,28,6,69.6,59.4,10.15,-2,-0.19,6.48,6.29
2015,1,NW,5,6,Butler,56,11,Texas,48,Butler,BE,20.09,110.2,90.1,63.2,3.5,9.3,23,11,69,61,8.03,8.62,5.06,11.58,16.64,Texas,B12,18.94,112.4,93.4,62,4,8.5,20,14,67.4,60.3,7.09,9.07,5.33,10.83,16.16
2015,1,NW,6,3,Notre Dame,69,14,Northeastern,65,Notre Dame,ACC,24.96,125.4,100.4,63.4,13,2.8,32,6,78,65.8,12.21,7.02,14.99,4.24,19.23,Northeastern,CAA,5.12,108.3,103.1,63.3,1.4,1.2,23,12,68.5,65.1,3.37,-1.34,0.68,1.35,2.03
2015,1,NW,7,7,Wichita St.,81,10,Indiana,76,Wichita St.,MVC,22.21,115.8,93.6,62.3,5.1,8.6,30,5,70.3,57.4,12.91,3.68,5.57,9.99,15.56,Indiana,B10,13.83,119.8,106,66.6,11.5,-1.9,20,14,77.4,71.7,5.74,7.2,14.4,-1.47,12.94
2015,1,NW,8,2,Kansas,75,15,New Mexico St.,56,Kansas,B12,22.72,114.5,91.8,67,8.9,5.5,27,9,71.1,64.8,6.33,12.13,11.13,7.34,18.47,New Mexico St.,WAC,6.63,107.4,100.8,63,0.8,3.7,23,11,68.1,59.8,8.32,-3.67,0.55,3.16,3.71
2015,1,SW,9,1,Wisconsin,86,16,Coastal Carolina,72,Wisconsin,B10,33.72,129,95.2,58.7,10.4,11.3,36,4,72.5,58.2,14.33,10.29,10.53,14.08,24.61,Coastal Carolina,BSth,2.38,106.7,104.3,64.1,-0.4,3,24,10,71.7,62.4,9.32,-6.18,-0.89,-0.13,-1.02
2015,1,SW,10,8,Oregon,79,9,Oklahoma St.,73,Oregon,P12,13.88,115.2,101.3,66.6,7.1,-3.5,26,10,75.4,70.8,4.53,7.65,10.74,0.68,11.43,Oklahoma St.,B12,14.92,111.8,96.8,63.3,3.6,6,18,14,67.5,62.8,4.66,9.63,5.43,7.52,12.95
2015,1,SW,11,5,Arkansas,56,12,Wofford,53,Arkansas,SEC,16.44,114.7,98.3,69.3,10.4,-0.4,27,9,77.4,70.1,7.28,6.79,13.97,0.1,14.07,Wofford,SC,6.72,105.2,98.5,60.5,-2.7,7,28,7,66.6,59.7,6.91,-2.98,-5.13,7.7,2.56
2015,1,SW,12,4,North Carolina,67,13,Harvard,65,North Carolina,ACC,23.85,119.1,95.3,69.2,14.9,2.9,26,12,77.7,68.8,8.87,11.76,17.1,3.54,20.63,Harvard,Ivy,9.23,104.8,95.6,61.1,-1.7,7.8,22,8,64.2,57.6,6.63,-0.25,-3.18,7.65,4.47
2015,1,SW,13,6,Xavier,76,11,Mississippi,57,Xavier,BE,19.49,116.6,97.1,65,8.4,1.1,23,14,73.3,67.4,5.95,9.48,11.02,4.4,15.42,Mississippi,SEC,13.88,114.5,100.6,66.2,7.3,0.9,21,13,72.8,68.4,4.38,7.01,9.33,2.07,11.39
2015,1,SW,14,3,Baylor,56,14,Georgia St.,57,Baylor,B12,22.14,116.6,94.5,61.5,4.8,8.8,24,10,69.1,60.2,8.85,9.33,6.46,11.39,17.85,Georgia St.,SB,10.32,111.6,101.3,62.4,4,3.6,25,10,71.4,62.4,9,-2.03,2.07,3.4,5.47
2015,1,SW,15,7,VCU,72,10,Ohio St.,75,VCU,A10,16.27,111.1,94.9,66.5,8.3,3.7,26,10,72.5,65.8,6.69,6.1,9.1,3.69,12.79,Ohio St.,B10,20.75,115.6,94.8,65.2,9.7,6.6,24,11,75.3,63,12.31,7.37,11.93,7.76,19.68
2015,1,SW,16,2,Arizona,93,15,Texas Southern,72,Arizona,P12,32.36,119.9,87.5,65.8,10.7,8.9,34,4,76.6,59.7,16.92,7.41,13.24,11.09,24.33,Texas Southern,SWAC,-3.84,104.1,107.9,63.3,-0.4,-2.6,22,13,68.3,68.2,0.11,-6.09,-1.74,-4.23,-5.98
2015,1,NE,17,1,Villanova,93,16,Lafayette,52,Villanova,BE,30.65,122.7,92,64.2,10.8,8.5,33,3,76.5,60.9,15.58,7.55,12.87,10.26,23.13,Lafayette,Pat,-2.14,112.9,115.1,64.6,6.2,-6.4,20,13,73.5,73,0.52,-3.12,4.46,-7.83,-3.37
2015,1,NE,18,8,North Carolina St.,66,9,LSU,65,North Carolina St.,ACC,15.93,114.9,98.9,64.1,6.4,4,22,14,70.1,65.8,4.39,9.72,8.3,5.8,14.11,LSU,SEC,13.76,108.9,95.1,69.3,7,0.8,22,11,73.4,67.7,5.76,5.63,10.21,1.18,11.39
2015,1,NE,19,5,Northern Iowa,71,12,Wyoming,54,Northern Iowa,MVC,20.98,116.3,95.3,58.2,0.9,10.9,31,4,65.2,54.6,10.54,2,0.88,11.66,12.54,Wyoming,MWC,5.67,104.8,99.1,59.1,-4.8,7.7,25,10,61.5,56.4,5.06,-0.04,-4.06,7.88,3.81
2015,1,NE,20,4,Louisville,57,13,UC Irvine,55,Louisville,ACC,21.21,110.2,88.9,64.6,5.1,9.8,27,9,69,59.8,9.14,8.98,6.4,11.73,18.12,UC Irvine,BW,7.09,106.3,99.2,63.4,1.3,4,21,13,67.5,62.1,5.35,0.45,-0.23,3.87,3.63
2015,1,NE,21,6,Providence,53,11,Dayton,66,Providence,BE,16.72,112.6,95.9,65.2,5.8,4.6,22,12,69.7,65.5,4.21,9.5,7.44,6.27,13.71,Dayton,A10,14.24,109.2,95,63.4,2.7,6.7,27,9,67.8,60.8,6.92,4.06,2.88,8.1,10.98
2015,1,NE,22,3,Oklahoma,69,14,Albany,60,Oklahoma,B12,22.8,112.5,89.7,66.7,7.4,6.6,24,11,71.5,62.7,8.71,9.94,9.42,9.23,18.65,Albany,AE,3.29,107.2,103.9,60.8,-1.5,3.9,24,9,65.3,60.5,4.85,-5.18,-3.2,2.86,-0.34
2015,1,NE,23,7,Michigan St.,70,10,Georgia,63,Michigan St.,B10,21.72,116.6,94.9,63.1,7.6,6.2,27,12,71.1,63.6,7.46,10,9.54,7.92,17.46,Georgia,SEC,15.09,109.6,94.5,64.1,3.9,4.8,21,12,68.2,64.4,3.82,8.6,5.49,6.93,12.42
2015,1,NE,24,2,Virginia,79,15,Belmont,67,Virginia,ACC,30.06,115.6,85.5,58,1.9,17.7,30,4,65.4,51.5,13.91,7.81,2.12,19.6,21.73,Belmont,OVC,2.27,110.2,107.9,66.9,5.9,-3.9,22,11,74.2,70.6,3.64,-2.77,5.55,-5.2,0.35
2015,1,SE,25,1,Duke,85,16,Robert Morris,56,Duke,ACC,32.48,124.5,92,65.8,16.4,6,35,4,79.3,64.2,15.1,9.87,17.28,7.69,24.97,Robert Morris,NEC,-1.39,103.1,104.5,65.4,-0.1,-0.4,20,15,69,68.5,0.49,-3.5,-1.1,-1.92,-3.02
2015,1,SE,26,8,San Diego St.,76,9,St. John's,64,San Diego St.,MWC,15.95,104.9,89,60.4,-3.3,11,27,9,61.8,53.9,7.97,4.24,-2.5,14.31,11.81,St. John's,BE,13.7,110.7,97,66.7,6.3,2.9,21,12,71,67.9,3.12,9.04,7.19,4.66,11.85
2015,1,SE,27,5,Utah,57,12,Stephen F. Austin,50,Utah,P12,27.24,116.4,89.2,60.5,5,11.3,26,9,71.3,57.1,14.2,7.42,6.09,14.89,20.98,Stephen F. Austin,Slnd,13.64,113.9,100.3,65.4,6.9,1.9,29,5,78.6,64.4,14.24,-4.2,7.22,1.39,8.61
2015,1,SE,28,4,Georgetown,84,13,Eastern Washington,74,Georgetown,BE,19.13,114.3,95.1,64,6,4.3,22,11,70.9,65.2,5.67,9.81,8.11,7.37,15.48,Eastern Washington,BSky,3.25,112.9,109.6,68.2,9.9,-7,26,9,80.6,73.9,6.63,-3.84,9.2,-8.41,0.79
2015,1,SE,29,6,SMU,59,11,UCLA,60,SMU,Amer,17.51,113.1,95.6,63.1,3.3,6.5,27,7,69.1,59.8,9.35,3.57,4.59,8.35,12.94,UCLA,P12,14.65,112.9,98.2,65.8,5.8,-1,22,14,71.9,68.1,3.81,8.27,8.94,3.14,12.07
2015,1,SE,30,3,Iowa St.,59,14,UAB,60,Iowa St.,B12,21.49,119,97.5,69.6,12.7,1.1,25,9,77.8,69,8.79,9.15,15.84,2.1,17.94,UAB,CUSA,3.06,104.9,101.9,64.7,1.9,-1.3,20,16,68.8,68.1,0.67,1.62,1.98,-0.05,1.94
2015,1,SE,31,7,Iowa,83,10,Davidson,52,Iowa,B10,19.02,114.2,95.1,63.7,5.6,6.5,22,12,69.8,62.3,7.44,8.39,7.02,8.81,15.83,Davidson,A10,15,119.7,104.7,66.7,11.2,-0.9,24,8,79,69.4,9.63,3.19,13.12,-1.16,11.97
2015,1,SE,32,2,Gonzaga,86,15,North Dakota St.,76,Gonzaga,WCC,27.78,121.7,93.9,64.7,11.5,4.9,35,3,78.7,61.7,17,5.12,13.08,8.04,21.12,North Dakota St.,Sum,1.41,103.8,102.4,60.8,-4,2.9,23,10,64.9,62.3,2.55,-3.63,-5.08,3.36,-1.72
2015,2,NW,33,1,Kentucky,64,8,Cincinnati,51,Kentucky,SEC,36.91,121.3,84.4,62.4,10.3,13.6,38,1,74.4,54.3,20.05,8.67,11.55,17.18,28.72,Cincinnati,Amer,14.15,108.2,94,59.8,-2.3,11,23,11,62.1,55.8,6.32,4.4,-1.19,11.91,10.72
2015,2,NW,34,4,Maryland,59,5,West Virginia,69,Maryland,B10,15.68,111.3,95.7,63.9,4.1,6.4,28,7,69.1,63.4,5.69,7.63,5.42,7.9,13.32,West Virginia,B12,17.64,112.6,94.9,67.9,8,3.5,25,10,72.6,66.8,5.83,9.29,10.53,4.59,15.12
2015,2,NW,35,3,Notre Dame,67,6,Butler,64,Notre Dame,ACC,24.96,125.4,100.4,63.4,13,2.8,32,6,78,65.8,12.21,7.02,14.99,4.24,19.23,Butler,BE,20.09,110.2,90.1,63.2,3.5,9.3,23,11,69,61,8.03,8.62,5.06,11.58,16.64
2015,2,NW,36,2,Kansas,65,7,Wichita St.,78,Kansas,B12,22.72,114.5,91.8,67,8.9,5.5,27,9,71.1,64.8,6.33,12.13,11.13,7.34,18.47,Wichita St.,MVC,22.21,115.8,93.6,62.3,5.1,8.6,30,5,70.3,57.4,12.91,3.68,5.57,9.99,15.56
2015,2,SW,37,1,Wisconsin,72,8,Oregon,65,Wisconsin,B10,33.72,129,95.2,58.7,10.4,11.3,36,4,72.5,58.2,14.33,10.29,10.53,14.08,24.61,Oregon,P12,13.88,115.2,101.3,66.6,7.1,-3.5,26,10,75.4,70.8,4.53,7.65,10.74,0.68,11.43
2015,2,SW,38,4,North Carolina,87,5,Arkansas,78,North Carolina,ACC,23.85,119.1,95.3,69.2,14.9,2.9,26,12,77.7,68.8,8.87,11.76,17.1,3.54,20.63,Arkansas,SEC,16.44,114.7,98.3,69.3,10.4,-0.4,27,9,77.4,70.1,7.28,6.79,13.97,0.1,14.07
2015,2,SW,39,6,Xavier,75,14,Georgia St.,67,Xavier,BE,19.49,116.6,97.1,65,8.4,1.1,23,14,73.3,67.4,5.95,9.48,11.02,4.4,15.42,Georgia St.,SB,10.32,111.6,101.3,62.4,4,3.6,25,10,71.4,62.4,9,-2.03,2.07,3.4,5.47
2015,2,SW,40,2,Arizona,73,10,Ohio St.,58,Arizona,P12,32.36,119.9,87.5,65.8,10.7,8.9,34,4,76.6,59.7,16.92,7.41,13.24,11.09,24.33,Ohio St.,B10,20.75,115.6,94.8,65.2,9.7,6.6,24,11,75.3,63,12.31,7.37,11.93,7.76,19.68
2015,2,NE,41,1,Villanova,68,8,North Carolina St.,71,Villanova,BE,30.65,122.7,92,64.2,10.8,8.5,33,3,76.5,60.9,15.58,7.55,12.87,10.26,23.13,North Carolina St.,ACC,15.93,114.9,98.9,64.1,6.4,4,22,14,70.1,65.8,4.39,9.72,8.3,5.8,14.11
2015,2,NE,42,4,Louisville,66,5,Northern Iowa,53,Louisville,ACC,21.21,110.2,88.9,64.6,5.1,9.8,27,9,69,59.8,9.14,8.98,6.4,11.73,18.12,Northern Iowa,MVC,20.98,116.3,95.3,58.2,0.9,10.9,31,4,65.2,54.6,10.54,2,0.88,11.66,12.54
2015,2,NE,43,3,Oklahoma,72,11,Dayton,66,Oklahoma,B12,22.8,112.5,89.7,66.7,7.4,6.6,24,11,71.5,62.7,8.71,9.94,9.42,9.23,18.65,Dayton,A10,14.24,109.2,95,63.4,2.7,6.7,27,9,67.8,60.8,6.92,4.06,2.88,8.1,10.98
2015,2,NE,44,2,Virginia,54,7,Michigan St.,60,Virginia,ACC,30.06,115.6,85.5,58,1.9,17.7,30,4,65.4,51.5,13.91,7.81,2.12,19.6,21.73,Michigan St.,B10,21.72,116.6,94.9,63.1,7.6,6.2,27,12,71.1,63.6,7.46,10,9.54,7.92,17.46
2015,2,SE,45,1,Duke,68,8,San Diego St.,49,Duke,ACC,32.48,124.5,92,65.8,16.4,6,35,4,79.3,64.2,15.1,9.87,17.28,7.69,24.97,San Diego St.,MWC,15.95,104.9,89,60.4,-3.3,11,27,9,61.8,53.9,7.97,4.24,-2.5,14.31,11.81
2015,2,SE,46,4,Georgetown,64,5,Utah,75,Georgetown,BE,19.13,114.3,95.1,64,6,4.3,22,11,70.9,65.2,5.67,9.81,8.11,7.37,15.48,Utah,P12,27.24,116.4,89.2,60.5,5,11.3,26,9,71.3,57.1,14.2,7.42,6.09,14.89,20.98
2015,2,SE,47,11,UCLA,92,14,UAB,75,UCLA,P12,14.65,112.9,98.2,65.8,5.8,-1,22,14,71.9,68.1,3.81,8.27,8.94,3.14,12.07,UAB,CUSA,3.06,104.9,101.9,64.7,1.9,-1.3,20,16,68.8,68.1,0.67,1.62,1.98,-0.05,1.94
2015,2,SE,48,2,Gonzaga,87,7,Iowa,69,Gonzaga,WCC,27.78,121.7,93.9,64.7,11.5,4.9,35,3,78.7,61.7,17,5.12,13.08,8.04,21.12,Iowa,B10,19.02,114.2,95.1,63.7,5.6,6.5,22,12,69.8,62.3,7.44,8.39,7.02,8.81,15.83
2015,3,NW,49,1,Kentucky,78,5,West Virginia,39,Kentucky,SEC,36.91,121.3,84.4,62.4,10.3,13.6,38,1,74.4,54.3,20.05,8.67,11.55,17.18,28.72,West Virginia,B12,17.64,112.6,94.9,67.9,8,3.5,25,10,72.6,66.8,5.83,9.29,10.53,4.59,15.12
2015,3,NW,50,3,Notre Dame,81,7,Wichita St.,70,Notre Dame,ACC,24.96,125.4,100.4,63.4,13,2.8,32,6,78,65.8,12.21,7.02,14.99,4.24,19.23,Wichita St.,MVC,22.21,115.8,93.6,62.3,5.1,8.6,30,5,70.3,57.4,12.91,3.68,5.57,9.99,15.56
2015,3,SW,51,1,Wisconsin,79,4,North Carolina,72,Wisconsin,B10,33.72,129,95.2,58.7,10.4,11.3,36,4,72.5,58.2,14.33,10.29,10.53,14.08,24.61,North Carolina,ACC,23.85,119.1,95.3,69.2,14.9,2.9,26,12,77.7,68.8,8.87,11.76,17.1,3.54,20.63
2015,3,SW,52,2,Arizona,68,6,Xavier,60,Arizona,P12,32.36,119.9,87.5,65.8,10.7,8.9,34,4,76.6,59.7,16.92,7.41,13.24,11.09,24.33,Xavier,BE,19.49,116.6,97.1,65,8.4,1.1,23,14,73.3,67.4,5.95,9.48,11.02,4.4,15.42
2015,3,NE,53,4,Louisville,75,8,North Carolina St.,65,Louisville,ACC,21.21,110.2,88.9,64.6,5.1,9.8,27,9,69,59.8,9.14,8.98,6.4,11.73,18.12,North Carolina St.,ACC,15.93,114.9,98.9,64.1,6.4,4,22,14,70.1,65.8,4.39,9.72,8.3,5.8,14.11
2015,3,NE,54,3,Oklahoma,58,7,Michigan St.,62,Oklahoma,B12,22.8,112.5,89.7,66.7,7.4,6.6,24,11,71.5,62.7,8.71,9.94,9.42,9.23,18.65,Michigan St.,B10,21.72,116.6,94.9,63.1,7.6,6.2,27,12,71.1,63.6,7.46,10,9.54,7.92,17.46
2015,3,SE,55,1,Duke,63,5,Utah,57,Duke,ACC,32.48,124.5,92,65.8,16.4,6,35,4,79.3,64.2,15.1,9.87,17.28,7.69,24.97,Utah,P12,27.24,116.4,89.2,60.5,5,11.3,26,9,71.3,57.1,14.2,7.42,6.09,14.89,20.98
2015,3,SE,56,2,Gonzaga,74,11,UCLA,62,Gonzaga,WCC,27.78,121.7,93.9,64.7,11.5,4.9,35,3,78.7,61.7,17,5.12,13.08,8.04,21.12,UCLA,P12,14.65,112.9,98.2,65.8,5.8,-1,22,14,71.9,68.1,3.81,8.27,8.94,3.14,12.07
2015,4,NW,57,1,Kentucky,68,3,Notre Dame,66,Kentucky,SEC,36.91,121.3,84.4,62.4,10.3,13.6,38,1,74.4,54.3,20.05,8.67,11.55,17.18,28.72,Notre Dame,ACC,24.96,125.4,100.4,63.4,13,2.8,32,6,78,65.8,12.21,7.02,14.99,4.24,19.23
2015,4,SW,58,1,Wisconsin,85,2,Arizona,78,Wisconsin,B10,33.72,129,95.2,58.7,10.4,11.3,36,4,72.5,58.2,14.33,10.29,10.53,14.08,24.61,Arizona,P12,32.36,119.9,87.5,65.8,10.7,8.9,34,4,76.6,59.7,16.92,7.41,13.24,11.09,24.33
2015,4,NE,59,4,Louisville,70,7,Michigan St.,76,Louisville,ACC,21.21,110.2,88.9,64.6,5.1,9.8,27,9,69,59.8,9.14,8.98,6.4,11.73,18.12,Michigan St.,B10,21.72,116.6,94.9,63.1,7.6,6.2,27,12,71.1,63.6,7.46,10,9.54,7.92,17.46
2015,4,SE,60,1,Duke,66,2,Gonzaga,52,Duke,ACC,32.48,124.5,92,65.8,16.4,6,35,4,79.3,64.2,15.1,9.87,17.28,7.69,24.97,Gonzaga,WCC,27.78,121.7,93.9,64.7,11.5,4.9,35,3,78.7,61.7,17,5.12,13.08,8.04,21.12
2015,5,F4,61,1,Wisconsin,71,1,Kentucky,64,Wisconsin,B10,33.72,129,95.2,58.7,10.4,11.3,36,4,72.5,58.2,14.33,10.29,10.53,14.08,24.61,Kentucky,SEC,36.91,121.3,84.4,62.4,10.3,13.6,38,1,74.4,54.3,20.05,8.67,11.55,17.18,28.72
2015,5,F4,62,1,Duke,81,7,Michigan St.,61,Duke,ACC,32.48,124.5,92,65.8,16.4,6,35,4,79.3,64.2,15.1,9.87,17.28,7.69,24.97,Michigan St.,B10,21.72,116.6,94.9,63.1,7.6,6.2,27,12,71.1,63.6,7.46,10,9.54,7.92,17.46
2015,6,Champ,63,1,Duke,68,1,Wisconsin,63,Duke,ACC,32.48,124.5,92,65.8,16.4,6,35,4,79.3,64.2,15.1,9.87,17.28,7.69,24.97,Wisconsin,B10,33.72,129,95.2,58.7,10.4,11.3,36,4,72.5,58.2,14.33,10.29,10.53,14.08,24.61
2016,1,NW,1,1,Kansas,105,16,Austin Peay,79,Kansas,B12,29.67,120,90.4,69,11.8,6.6,33,5,81.3,67.6,13.66,11.22,14.28,9.59,23.87,Austin Peay,OVC,-5.1,104.5,109.6,69.5,0.9,-4.2,18,18,76.1,76.8,-0.69,-2.98,-0.02,-6.02,-6.04
2016,1,NW,2,8,Colorado,67,9,Connecticut,74,Colorado,P12,12.91,108.8,95.9,69,3.9,4.7,22,12,75.8,70.8,4.97,7.64,4.93,7.1,12.04,Connecticut,Amer,18.71,111.9,93.2,65.9,4.4,9.1,25,11,73.1,63.5,9.61,6.28,4.41,11.48,15.89
2016,1,NW,3,5,Maryland,79,12,South Dakota St.,74,Maryland,B10,20.25,116.2,95.9,67.4,6.3,7,27,9,75.7,66.7,9.03,8.31,7.96,8.76,16.71,South Dakota St.,Sum,9.57,111.4,101.8,68.3,3.7,2.6,26,8,76.2,68.1,8.09,-1.22,3.72,1.71,5.44
2016,1,NW,4,4,California,66,13,Hawaii,77,California,P12,18.32,112.5,94.2,68.1,5.1,6.7,23,11,74.9,67.3,7.53,7.87,6.56,8.84,15.39,Hawaii,BW,12.16,108.2,96.1,70.6,2.3,0.5,28,6,77.1,66.7,10.38,-1.04,4.61,4.42,9.03
2016,1,NW,5,6,Arizona,55,11,Wichita St.,65,Arizona,P12,20.97,116.8,95.8,68.3,9.6,5.2,25,9,80.4,68.9,11.56,7.23,10.88,7.9,18.79,Wichita St.,MVC,22.53,111.3,88.7,66,3.3,11.1,26,9,72.4,59,13.4,4.24,4,13.39,17.39
2016,1,NW,6,3,Miami FL,79,14,Buffalo,72,Miami FL,ACC,22.44,119.4,96.9,65.9,6.7,6.8,27,8,75.2,67.4,7.83,10.69,8.72,9.8,18.52,Buffalo,MAC,2.95,105.9,102.9,72.1,3.9,-2,20,15,77.4,75.3,2.14,0.9,4.5,-3.16,1.34
2016,1,NW,7,7,Iowa,72,10,Temple,70,Iowa,B10,20.24,116.1,95.9,68.8,7.4,5.5,22,11,77.6,69.3,8.3,8.71,9.8,7.21,17.01,Temple,Amer,8.82,107,98.1,65.9,0.5,5.4,21,12,68.7,67.6,1.12,6.57,0.52,7.17,7.69
2016,1,NW,8,2,Villanova,86,15,UNC Asheville,56,Villanova,BE,32.01,122.8,90.8,66,8.9,11,35,5,78,63.6,14.38,9.71,9.92,14.17,24.08,UNC Asheville,BSth,3.44,103.6,100.1,70.1,0.8,1.9,22,12,75.1,68,7.03,-3.25,0.44,0.66,1.1
