Year,Round,Region,Game,AFSeed,AFTeam,AFScore,AUSeed,AUTeam,AUScore,Fti,Uti,Conf_x,NetRtg_x,ORtg_x,DRtg_x,AdjT_x,BPI(O)_x,BPI(D)_x,W_x,L_x,Pts_x,Opp_x,MOV_x,SOS_x,OSRS_x,DSRS_x,SRS_x,Adj OE_x,Adj DE_x,Barthag_x,Wins_x,Games_x,eFG_x,eFG D._x,FT Rate_x,FT Rate D_x,TOV%_x,TOV% D_x,O Reb%_x,Op OReb%_x,Raw T_x,2P %_x,2P % D._x,3P %_x,3P % D._x,Blk %_x,Blked %_x,Ast %_x,Op Ast %_x,3P Rate_x,3P Rate D_x,Adj. T_x,Avg Hgt._x,Eff. Hgt._x,Exp._x,PAKE_x,PASE_x_x,Talent_x,FT%_x,Op. FT%_x,PPP Off._x,PPP Def._x,Elite SOS_x,Unnamed: 0_x,Record_x,Unnamed: 35_x,Team.1_x,PASE_y_x,Conf_y,NetRtg_y,ORtg_y,DRtg_y,AdjT_y,BPI(O)_y,BPI(D)_y,W_y,L_y,Pts_y,Opp_y,MOV_y,SOS_y,OSRS_y,DSRS_y,SRS_y,Adj OE_y,Adj DE_y,Barthag_y,Wins_y,Games_y,eFG_y,eFG D._y,FT Rate_y,FT Rate D_y,TOV%_y,TOV% D_y,O Reb%_y,Op OReb%_y,Raw T_y,2P %_y,2P % D._y,3P %_y,3P % D._y,Blk %_y,Blked %_y,Ast %_y,Op Ast %_y,3P Rate_y,3P Rate D_y,Adj. T_y,Avg Hgt._y,Eff. Hgt._y,Exp._y,PAKE_y,PASE_x_y,Talent_y,FT%_y,Op. FT%_y,PPP Off._y,PPP Def._y,Elite SOS_y,Unnamed: 0_y,Record_y,Unnamed: 35_y,Team.1_y,PASE_y_y
2022,0,PI,-1,11,Rutgers,87,11,Notre Dame,89,26,65,B10,10.82,106.9,96.1,64.9,3.0,4.3,18.0,14.0,68.5,66.5,1.97,6.81,1.48,7.29,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42647058823529416,ACC,15.25,112.4,97.2,65.6,6.9,2.9,24.0,11.0,72.6,67.1,5.46,7.01,5.83,6.04,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050653594771241824
2022,1,NW,1,1,Gonzaga,93,16,Georgia St.,72,1,2,WCC,30.95,120.7,89.7,72.5,12.8,7.7,28.0,4.0,87.2,66.2,20.97,4.5,19.65,5.82,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25432525951557095,SB,1.6,101.5,99.9,67.3,-0.9,2.3,18.0,11.0,70.7,65.7,4.93,-1.34,-1.23,0.12,-1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14338235294117646
2022,1,NW,2,8,Boise St.,53,9,Memphis,64,3,4,MWC,15.14,107.5,92.4,64.4,2.9,5.1,27.0,8.0,68.3,60.9,7.4,5.22,1.59,10.34,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4754901960784314,Amer,17.23,111.2,94.0,69.9,5.6,6.2,22.0,11.0,75.2,68.3,6.82,7.86,9.28,5.4,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793
2022,1,NW,3,5,Connecticut,63,12,New Mexico St.,70,5,6,BE,18.55,113.8,95.3,64.8,7.6,5.7,23.0,10.0,74.8,65.3,9.52,6.88,8.28,8.12,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462566844919786,WAC,10.61,107.1,96.5,66.1,2.0,1.9,27.0,7.0,72.5,64.6,7.85,1.24,1.49,5.62,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24673202614379086
2022,1,NW,4,4,Arkansas,75,13,Vermont,71,7,8,SEC,19.46,109.9,90.4,70.7,5.3,7.6,28.0,9.0,75.9,68.3,7.65,8.62,10.1,6.17,16.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5955882352941176,AE,13.2,111.1,97.9,64.9,6.7,3.2,28.0,6.0,74.8,60.7,14.09,-5.7,2.72,5.09,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029411764705882342
2022,1,NW,5,6,Alabama,64,11,Notre Dame,78,9,10,SEC,16.57,115.2,98.6,71.9,8.2,3.4,19.0,14.0,79.5,76.5,3.03,11.59,14.77,-0.15,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09243697478991594,ACC,15.25,112.4,97.2,65.6,6.9,2.9,24.0,11.0,72.6,67.1,5.46,7.01,5.83,6.04,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050653594771241824
2022,1,NW,6,3,Texas Tech,97,14,Montana St.,62,11,12,B12,25.64,110.7,85.0,66.5,6.0,10.5,27.0,10.0,72.1,60.6,11.43,8.65,6.76,13.32,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592436974789916,BSky,2.94,104.3,101.4,67.5,0.4,-0.3,27.0,8.0,76.5,69.3,7.26,-5.54,0.46,-0.72,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11764705882352941
2022,1,NW,7,7,Michigan St.,74,10,Davidson,73,13,14,B10,14.76,111.9,97.1,67.5,5.6,4.7,23.0,13.0,72.3,69.0,3.22,9.96,7.09,6.09,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647,A10,14.85,116.8,101.9,64.7,9.0,0.1,27.0,7.0,75.5,66.0,9.5,1.92,6.16,4.27,10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06127450980392165
2022,1,NW,8,2,Duke,78,15,Cal St. Fullerton,61,15,16,ACC,25.15,121.1,95.9,67.3,12.0,4.8,32.0,7.0,80.1,67.8,12.28,7.26,13.21,6.34,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466,BW,1.47,104.1,102.7,66.1,0.7,-1.1,21.0,11.0,70.0,66.5,3.44,-2.28,-1.36,1.31,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1568627450980392
2022,1,SW,9,1,Baylor,85,16,Norfolk St.,49,17,18,B12,27.04,118.0,91.0,67.4,10.1,7.8,27.0,7.0,77.0,64.1,12.97,8.76,12.12,9.61,21.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021493212669683345,MEAC,-0.49,102.1,102.6,66.8,-0.2,1.2,24.0,7.0,74.3,64.4,9.84,-9.3,-3.35,-0.57,-3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4448529411764706
2022,1,SW,10,8,North Carolina,95,9,Marquette,63,19,20,ACC,20.13,114.4,94.3,70.2,7.8,5.5,29.0,10.0,77.9,71.3,6.62,8.89,12.35,3.15,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059,BE,13.06,109.2,96.2,70.9,3.6,4.4,19.0,13.0,74.0,71.6,2.41,8.96,9.13,2.23,11.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21568627450980393
2022,1,SW,11,5,Saint Mary's,82,12,Indiana,53,21,22,WCC,19.53,110.1,90.6,63.6,4.5,7.3,26.0,8.0,69.7,60.6,9.09,6.58,1.54,13.28,14.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19705882352941173,B10,14.04,107.0,92.9,67.2,3.2,6.8,21.0,14.0,70.8,66.2,4.63,8.08,4.5,8.21,12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21428571428571427
2022,1,SW,12,4,UCLA,57,13,Akron,53,23,24,P12,24.26,115.9,91.7,65.2,9.2,6.9,27.0,8.0,75.4,64.5,10.94,8.36,9.42,9.88,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572192513368984,MAC,3.62,105.6,102.0,62.1,3.0,1.2,24.0,10.0,70.6,62.6,8.0,-3.93,-4.21,5.12,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2647058823529412
2022,1,SW,13,6,Texas,81,11,Virginia Tech,73,25,26,B12,20.88,112.5,91.6,63.8,6.0,7.8,22.0,12.0,68.8,60.6,8.15,8.87,3.55,13.47,17.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29096638655462187,ACC,18.86,115.0,96.1,63.3,8.3,5.0,23.0,13.0,70.8,62.8,8.0,6.48,4.29,10.19,14.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4882352941176471
2022,1,SW,14,3,Purdue,78,14,Yale,56,27,28,B10,22.36,121.0,98.6,66.1,12.7,3.6,29.0,8.0,79.4,68.4,10.92,8.23,13.35,5.79,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14411764705882352,Ivy,1.98,100.7,98.8,68.8,-1.4,2.1,19.0,12.0,71.8,69.1,2.68,-1.34,-0.58,0.48,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14411764705882352
2022,1,SW,15,7,Murray St.,92,10,San Francisco,87,29,30,OVC,15.42,111.5,96.1,66.1,6.6,3.7,31.0,3.0,79.1,63.2,15.88,-3.07,4.29,5.57,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1970588235294118,WCC,17.38,110.5,93.1,68.9,5.4,5.1,24.0,10.0,77.4,67.8,9.59,5.24,8.3,5.82,14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5735294117647058
2022,1,SW,16,2,Kentucky,79,15,Saint Peter's,85,31,32,SEC,25.72,120.0,94.3,67.5,11.1,6.6,26.0,8.0,79.4,66.6,12.88,8.02,13.5,7.4,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430672268907563,MAAC,7.24,100.3,93.0,65.9,-1.5,6.3,22.0,12.0,67.0,62.5,4.47,-0.47,-4.16,7.12,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8431372549019609
2022,1,NE,17,1,Arizona,87,16,Wright St.,70,33,34,P12,25.96,118.6,92.6,72.2,10.5,7.1,33.0,4.0,84.0,68.1,15.92,6.84,17.87,4.88,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10407239819004527,Horz,-0.28,106.3,106.6,68.9,2.3,-1.5,22.0,14.0,75.8,71.8,4.0,-5.11,2.42,-4.36,-1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0661764705882353
2022,1,NE,18,8,Seton Hall,42,9,TCU,69,35,36,BE,13.61,107.1,93.5,67.3,4.0,5.6,21.0,11.0,71.9,66.4,5.53,8.52,4.69,8.06,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4911764705882353,B12,17.02,108.7,91.7,65.9,4.0,6.5,21.0,13.0,68.5,64.9,3.56,10.16,3.64,10.08,13.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20588235294117646
2022,1,NE,19,5,Houston,82,12,UAB,68,37,38,Amer,27.7,116.8,89.1,63.6,10.1,9.7,32.0,6.0,74.8,58.8,16.08,6.47,7.94,14.6,22.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3621323529411765,CUSA,13.67,112.4,98.8,68.9,5.5,3.8,27.0,8.0,80.3,66.7,13.57,-0.14,9.18,1.72,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06862745098039214
2022,1,NE,20,4,Illinois,54,13,Chattanooga,53,39,40,B10,18.75,112.0,93.3,67.2,7.3,6.7,23.0,10.0,74.4,67.2,7.21,9.48,8.78,7.91,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3621323529411764,SC,11.51,109.0,97.5,64.7,4.2,3.8,27.0,8.0,74.2,64.4,9.8,-0.94,0.43,5.7,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2696078431372549
2022,1,NE,21,6,Colorado St.,63,11,Michigan,75,41,42,MWC,14.45,112.9,98.4,65.4,5.9,0.5,25.0,6.0,73.4,66.0,7.35,4.77,6.26,5.25,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09705882352941175,B10,16.61,113.9,97.2,66.7,7.6,3.9,19.0,15.0,72.6,69.4,3.24,11.02,7.43,6.83,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598039215686274
2022,1,NE,22,3,Tennessee,88,14,Longwood,56,43,44,SEC,25.1,111.5,86.4,67.4,7.1,10.9,27.0,8.0,73.5,62.9,10.51,9.94,8.22,12.24,20.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14828431372549014,BSth,2.22,105.9,103.7,66.1,2.3,-0.5,26.0,7.0,75.7,65.8,9.97,-6.11,0.13,-0.49,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0661764705882353
2022,1,NE,23,7,Ohio St.,54,10,Loyola Chicago,41,45,46,B10,16.24,115.5,99.3,65.0,8.6,2.9,20.0,12.0,72.8,67.7,5.09,9.08,7.97,6.2,14.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18449197860962574,MVC,16.52,108.6,92.1,64.7,4.9,6.4,25.0,8.0,72.8,61.5,11.33,2.93,3.45,9.95,13.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2745098039215685
2022,1,NE,24,2,Villanova,80,15,Delaware,60,47,48,BE,24.56,117.5,92.9,62.3,10.7,6.8,30.0,8.0,71.7,62.7,9.03,10.29,5.86,13.45,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453,CAA,2.64,107.0,104.3,66.7,2.5,-1.4,22.0,13.0,73.4,70.2,3.2,-1.82,1.74,-1.42,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21323529411764708
2022,1,SE,25,1,Kansas,83,16,Texas Southern,56,49,50,B12,27.49,119.2,91.7,69.3,10.9,6.7,34.0,6.0,78.2,67.3,10.98,11.3,15.3,6.98,22.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,SWAC,-1.28,97.6,98.9,68.2,-2.5,2.1,19.0,13.0,69.0,66.1,2.94,-6.24,-4.03,0.73,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5529411764705883
2022,1,SE,26,8,San Diego St.,69,9,Creighton,72,51,52,MWC,17.07,103.4,86.3,65.4,0.3,10.3,23.0,9.0,65.4,58.1,7.28,5.85,-0.56,13.69,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10784313725490198,BE,13.78,105.9,92.2,67.2,2.0,5.8,23.0,12.0,69.2,66.4,2.8,8.54,3.22,8.12,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18823529411764706
2022,1,SE,27,5,Iowa,63,12,Richmond,67,53,54,B10,22.72,120.5,97.8,69.7,11.9,3.5,26.0,10.0,83.2,71.2,12.03,6.87,16.62,2.28,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40686274509803927,A10,9.45,108.1,98.7,66.8,4.5,2.5,24.0,13.0,71.0,68.4,2.59,4.48,3.46,3.61,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333334
2022,1,SE,28,4,Providence,66,13,South Dakota St.,57,55,56,BE,15.89,111.5,95.6,65.2,5.4,5.3,27.0,6.0,71.5,66.2,5.33,7.75,5.62,7.46,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3897058823529412,Sum,10.58,115.4,104.8,69.4,9.0,-1.2,30.0,5.0,85.9,73.2,12.69,-3.77,10.64,-4.04,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3137254901960784
2022,1,SE,29,6,LSU,54,11,Iowa St.,59,57,58,SEC,18.65,107.3,88.7,68.6,3.6,10.4,22.0,12.0,72.6,63.4,9.15,8.3,6.03,11.42,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15588235294117644,B12,14.63,103.1,88.5,66.3,0.5,8.7,22.0,13.0,65.6,62.5,3.06,9.33,0.63,11.75,12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21122994652406415
2022,1,SE,30,3,Wisconsin,67,14,Colgate,60,59,60,B10,15.34,109.3,94.0,66.5,4.7,6.1,25.0,8.0,69.9,66.0,3.97,9.16,4.44,8.7,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11862745098039218,Pat,4.41,108.2,103.8,67.2,3.8,-0.1,23.0,12.0,75.6,67.1,8.49,-6.37,2.08,-1.1,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1411764705882353
2022,1,SE,31,7,USC,66,10,Miami FL,68,61,62,P12,14.14,109.8,95.6,66.2,4.8,5.0,26.0,8.0,72.4,66.0,6.41,6.09,5.39,7.11,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11554621848739499,ACC,14.8,113.9,99.1,67.7,7.7,1.5,26.0,11.0,73.9,70.4,3.59,7.62,8.18,3.04,11.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5441176470588235
2022,1,SE,32,2,Auburn,80,15,Jacksonville St.,61,63,64,SEC,23.2,112.7,89.5,70.1,6.5,9.0,28.0,6.0,78.2,67.2,11.03,8.17,12.12,7.09,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08578431372549018,ASun,1.97,105.1,103.2,65.1,2.6,-0.3,21.0,11.0,73.5,67.2,6.31,-3.79,-1.49,1.3,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17647058823529413
2022,2,NW,33,1,Gonzaga,82,9,Memphis,78,1,4,WCC,30.95,120.7,89.7,72.5,12.8,7.7,28.0,4.0,87.2,66.2,20.97,4.5,19.65,5.82,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25432525951557095,Amer,17.23,111.2,94.0,69.9,5.6,6.2,22.0,11.0,75.2,68.3,6.82,7.86,9.28,5.4,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08496732026143793
2022,2,NW,34,4,Arkansas,53,12,New Mexico St.,48,7,6,SEC,19.46,109.9,90.4,70.7,5.3,7.6,28.0,9.0,75.9,68.3,7.65,8.62,10.1,6.17,16.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5955882352941176,WAC,10.61,107.1,96.5,66.1,2.0,1.9,27.0,7.0,72.5,64.6,7.85,1.24,1.49,5.62,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24673202614379086
2022,2,NW,35,3,Texas Tech,59,11,Notre Dame,53,11,10,B12,25.64,110.7,85.0,66.5,6.0,10.5,27.0,10.0,72.1,60.6,11.43,8.65,6.76,13.32,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592436974789916,ACC,15.25,112.4,97.2,65.6,6.9,2.9,24.0,11.0,72.6,67.1,5.46,7.01,5.83,6.04,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050653594771241824
2022,2,NW,36,2,Duke,85,7,Michigan St.,76,15,13,ACC,25.15,121.1,95.9,67.3,12.0,4.8,32.0,7.0,80.1,67.8,12.28,7.26,13.21,6.34,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05882352941176466,B10,14.76,111.9,97.1,67.5,5.6,4.7,23.0,13.0,72.3,69.0,3.22,9.96,7.09,6.09,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6681985294117647
2022,2,SW,37,1,Baylor,86,8,North Carolina,93,17,19,B12,27.04,118.0,91.0,67.4,10.1,7.8,27.0,7.0,77.0,64.1,12.97,8.76,12.12,9.61,21.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021493212669683345,ACC,20.13,114.4,94.3,70.2,7.8,5.5,29.0,10.0,77.9,71.3,6.62,8.89,12.35,3.15,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4735294117647059
2022,2,SW,38,4,UCLA,72,5,Saint Mary's,56,23,21,P12,24.26,115.9,91.7,65.2,9.2,6.9,27.0,8.0,75.4,64.5,10.94,8.36,9.42,9.88,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572192513368984,WCC,19.53,110.1,90.6,63.6,4.5,7.3,26.0,8.0,69.7,60.6,9.09,6.58,1.54,13.28,14.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19705882352941173
2022,2,SW,39,3,Purdue,81,6,Texas,71,27,25,B10,22.36,121.0,98.6,66.1,12.7,3.6,29.0,8.0,79.4,68.4,10.92,8.23,13.35,5.79,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14411764705882352,B12,20.88,112.5,91.6,63.8,6.0,7.8,22.0,12.0,68.8,60.6,8.15,8.87,3.55,13.47,17.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29096638655462187
2022,2,SW,40,7,Murray St.,60,15,Saint Peter's,70,29,32,OVC,15.42,111.5,96.1,66.1,6.6,3.7,31.0,3.0,79.1,63.2,15.88,-3.07,4.29,5.57,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1970588235294118,MAAC,7.24,100.3,93.0,65.9,-1.5,6.3,22.0,12.0,67.0,62.5,4.47,-0.47,-4.16,7.12,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8431372549019609
2022,2,NE,41,1,Arizona,85,9,TCU,80,33,36,P12,25.96,118.6,92.6,72.2,10.5,7.1,33.0,4.0,84.0,68.1,15.92,6.84,17.87,4.88,22.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10407239819004527,B12,17.02,108.7,91.7,65.9,4.0,6.5,21.0,13.0,68.5,64.9,3.56,10.16,3.64,10.08,13.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20588235294117646
2022,2,NE,42,4,Illinois,53,5,Houston,68,39,37,B10,18.75,112.0,93.3,67.2,7.3,6.7,23.0,10.0,74.4,67.2,7.21,9.48,8.78,7.91,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3621323529411764,Amer,27.7,116.8,89.1,63.6,10.1,9.7,32.0,6.0,74.8,58.8,16.08,6.47,7.94,14.6,22.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3621323529411765
2022,2,NE,43,3,Tennessee,68,11,Michigan,76,43,42,SEC,25.1,111.5,86.4,67.4,7.1,10.9,27.0,8.0,73.5,62.9,10.51,9.94,8.22,12.24,20.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14828431372549014,B10,16.61,113.9,97.2,66.7,7.6,3.9,19.0,15.0,72.6,69.4,3.24,11.02,7.43,6.83,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598039215686274
2022,2,NE,44,2,Villanova,71,7,Ohio St.,61,47,45,BE,24.56,117.5,92.9,62.3,10.7,6.8,30.0,8.0,71.7,62.7,9.03,10.29,5.86,13.45,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21040723981900453,B10,16.24,115.5,99.3,65.0,8.6,2.9,20.0,12.0,72.8,67.7,5.09,9.08,7.97,6.2,14.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18449197860962574
2022,2,SE,45,1,Kansas,79,9,Creighton,72,49,52,B12,27.49,119.2,91.7,69.3,10.9,6.7,34.0,6.0,78.2,67.3,10.98,11.3,15.3,6.98,22.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30363321799307963,BE,13.78,105.9,92.2,67.2,2.0,5.8,23.0,12.0,69.2,66.4,2.8,8.54,3.22,8.12,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18823529411764706
2022,2,SE,46,4,Providence,79,12,Richmond,51,55,54,BE,15.89,111.5,95.6,65.2,5.4,5.3,27.0,6.0,71.5,66.2,5.33,7.75,5.62,7.46,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3897058823529412,A10,9.45,108.1,98.7,66.8,4.5,2.5,24.0,13.0,71.0,68.4,2.59,4.48,3.46,3.61,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333334
2022,2,SE,47,3,Wisconsin,49,11,Iowa St.,54,59,58,B10,15.34,109.3,94.0,66.5,4.7,6.1,25.0,8.0,69.9,66.0,3.97,9.16,4.44,8.7,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11862745098039218,B12,14.63,103.1,88.5,66.3,0.5,8.7,22.0,13.0,65.6,62.5,3.06,9.33,0.63,11.75,12.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21122994652406415
2022,2,SE,48,2,Auburn,61,10,Miami FL,79,63,62,SEC,23.2,112.7,89.5,70.1,6.5,9.0,28.0,6.0,78.2,67.2,11.03,8.17,12.12,7.09,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08578431372549018,ACC,14.8,113.9,99.1,67.7,7.7,1.5,26.0,11.0,73.9,70.4,3.59,7.62,8.18,3.04,11.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5441176470588235
2022,3,NW,49,1,Gonzaga,68,4,Arkansas,74,1,7,WCC,30.95,120.7,89.7,72.5,12.8,7.7,28.0,4.0,87.2,66.2,20.97,4.5,19.65,5.82,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25432525951557095,SEC,19.46,109.9,90.4,70.7,5.3,7.6,28.0,9.0,75.9,68.3,7.65,8.62,10.1,6.17,16.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5955882352941176
